time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
16654,0.00,1044.82,11,23.32,-7.06,4.80,-8.69,
17655,24.93,1044.45,10,23.41,-4.52,3.41,-6.68,3:51:4,34.219563N,-112.946838W,1097.30,1.74,15
18656,24.71,1044.27,9,23.40,-5.56,5.18,-5.23,3:51:15,34.219624N,-112.946739W,1097.30,2.18,15
19657,24.56,1044.08,10,23.43,-4.51,4.94,-8.58,3:51:16,34.219627N,-112.946724W,1094.80,3.26,15
20658,24.45,1043.99,10,23.39,-6.62,1.58,-5.25,3:51:17,34.219631N,-112.946716W,1094.20,3.21,15
21659,24.37,1043.90,11,23.41,-5.43,4.19,-9.12,3:51:19,34.219635N,-112.946701W,1093.80,1.92,15
22660,24.31,1043.81,10,23.38,-5.95,-0.22,-11.12,3:51:20,34.219643N,-112.946686W,1093.80,0.74,15
23661,24.27,1043.81,8,23.43,-8.43,3.24,-4.73,3:51:21,34.219643N,-112.946686W,1093.70,1.50,15
24662,24.25,1043.71,9,23.40,-2.35,2.38,-6.84,3:51:22,34.219646N,-112.946678W,1093.70,1.10,15
25663,24.23,1043.71,13,23.42,-6.05,1.39,-6.35,3:51:23,34.219646N,-112.946663W,1093.60,1.77,15
26664,24.21,1043.62,10,23.42,-7.43,3.95,-7.32,3:51:24,34.219650N,-112.946663W,1093.50,2.09,15
27665,24.21,1043.44,10,23.42,-9.33,3.14,-5.38,3:51:25,34.219650N,-112.946648W,1093.40,1.81,15
28666,24.20,1043.25,9,23.41,-5.63,2.26,-4.06,3:51:26,34.219650N,-112.946640W,1093.30,1.88,15
29667,24.20,1043.16,8,23.45,-7.47,2.60,-6.33,3:51:27,34.219658N,-112.946625W,1092.80,2.26,15
30668,24.20,1042.98,11,23.43,-9.74,5.36,-4.69,3:51:28,34.219658N,-112.946609W,1092.70,1.51,15
31669,24.20,1042.98,10,23.42,-4.22,5.00,-4.53,3:51:29,34.219654N,-112.946609W,1092.80,1.30,15
32670,24.20,1042.70,10,23.44,-6.20,2.66,-6.20,3:51:30,34.219650N,-112.946609W,1092.70,1.32,15
33671,24.20,1042.52,13,23.41,-6.05,2.13,-8.33,3:51:31,34.219646N,-112.946602W,1092.70,1.29,15
34672,24.20,1042.43,9,23.44,-3.49,0.46,-3.60,3:51:31,34.219646N,-112.946602W,1092.70,1.28,15
35673,24.20,1042.24,10,23.46,-7.61,3.02,-6.66,3:51:33,34.219643N,-112.946587W,1092.50,1.36,15
36674,24.20,1042.06,9,23.43,-5.61,3.41,-6.00,3:51:34,34.219635N,-112.946587W,1092.40,1.76,15
37675,24.19,1042.06,9,23.45,-8.37,1.93,-9.89,3:51:35,34.219631N,-112.946587W,1092.40,1.80,15
38676,24.18,1041.78,9,23.44,-4.52,1.48,-4.93,3:51:35,34.219631N,-112.946587W,1092.40,1.69,15
39677,24.17,1041.60,9,23.44,-4.70,3.04,-5.79,3:51:37,34.219627N,-112.946571W,1092.40,1.69,15
40678,24.16,1041.41,10,23.45,-7.21,2.35,-7.03,3:51:38,34.219624N,-112.946571W,1092.30,1.32,15
41679,24.17,1041.23,11,23.45,-8.93,1.81,-5.88,3:51:39,34.219624N,-112.946564W,1092.10,1.16,15
42680,24.17,1041.04,10,23.46,-5.28,5.02,-5.71,3:51:40,34.219624N,-112.946564W,1092.00,1.34,15
43681,24.18,1040.77,10,23.45,-8.19,-2.16,-10.32,3:51:41,34.219627N,-112.946564W,1091.90,1.50,15
44682,24.19,1040.58,9,23.43,-6.94,3.18,-5.75,3:51:42,34.219627N,-112.946548W,1091.80,1.10,15
45683,24.18,1040.40,14,23.44,-8.47,0.64,-4.71,3:51:43,34.219631N,-112.946533W,1091.70,2.14,15
46684,24.17,1040.21,15,23.42,-6.03,7.13,-5.15,3:51:44,34.219639N,-112.946518W,1091.50,2.42,15
47685,24.14,1040.03,21,23.46,-5.51,4.44,-2.36,3:51:45,34.219646N,-112.946495W,1090.80,3.82,15
