time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
16655,0.00,1050.44,4,23.12,-8.26,0.69,-2.92,
17656,27.28,1049.89,3,23.19,-7.83,-0.19,-2.56,3:48:39,34.219093N,-112.947571W,1107.70,1.67,14
18657,26.97,1049.43,6,23.20,-8.56,1.78,-1.97,3:48:50,34.219048N,-112.947510W,1104.60,1.55,15
19658,26.75,1049.15,5,23.22,-8.81,0.22,-4.01,3:48:51,34.219044N,-112.947495W,1104.30,2.12,15
20659,26.57,1048.69,8,23.20,-8.37,1.61,-3.69,3:48:52,34.219040N,-112.947479W,1104.00,1.89,15
21660,26.43,1048.60,8,23.23,-8.17,2.32,-3.48,3:48:53,34.219032N,-112.947479W,1103.60,1.82,15
22661,26.32,1048.42,8,23.23,-8.37,0.88,-3.06,3:48:54,34.219032N,-112.947472W,1103.20,1.78,15
23662,26.22,1048.23,6,23.22,-8.98,1.20,-2.48,3:48:55,34.219028N,-112.947472W,1102.80,1.65,15
24663,26.14,1047.95,5,23.23,-9.56,-0.05,-5.52,3:48:56,34.219028N,-112.947456W,1102.50,1.95,15
25664,26.09,1047.77,8,23.23,-8.37,0.10,-3.83,3:48:57,34.219032N,-112.947441W,1102.10,1.62,15
26665,26.05,1047.86,9,23.29,-8.69,0.33,-4.09,3:48:58,34.219032N,-112.947441W,1101.90,1.10,15
27666,26.03,1047.77,8,23.23,-8.47,0.54,-4.76,3:48:59,34.219032N,-112.947433W,1101.60,1.25,15
28667,25.99,1047.68,6,23.23,-8.87,0.59,-3.11,3:49:0,34.219036N,-112.947433W,1101.60,0.43,15
29668,25.93,1047.59,9,23.26,-7.03,-2.24,-3.76,3:49:1,34.219036N,-112.947433W,1101.40,0.56,15
30669,25.91,1047.49,5,23.23,-7.73,1.29,-4.92,3:49:2,34.219036N,-112.947433W,1101.40,0.71,15
31670,25.89,1047.49,8,23.23,-11.71,0.65,-1.05,3:49:3,34.219036N,-112.947433W,1101.40,0.26,15
32671,25.87,1047.49,8,23.24,-7.34,-1.59,-4.21,3:49:4,34.219040N,-112.947418W,1101.10,0.73,15
33672,25.83,1047.49,5,23.22,-8.75,0.11,-2.99,3:49:5,34.219040N,-112.947418W,1100.90,0.18,15
34673,25.81,1047.49,8,23.25,-11.15,1.87,-2.79,3:49:6,34.219040N,-112.947418W,1101.00,0.12,15
35674,25.79,1047.40,8,23.20,-8.21,1.21,-5.52,3:49:7,34.219044N,-112.947418W,1100.90,0.40,15
