time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
300938,28.21,1037.18,0,23.53,-4.16,6.48,3.90,3:55:58,34.219475N,-112.946251W,1084.10,1.63,14
301939,28.22,1037.08,0,23.62,-7.01,8.43,4.87,3:55:59,34.219467N,-112.946251W,1084.00,2.12,14
302940,28.23,1036.99,0,23.61,-6.02,7.48,4.10,3:56:0,34.219456N,-112.946251W,1084.00,2.07,16
303941,28.24,1036.90,0,23.67,-5.41,6.18,4.69,3:56:1,34.219452N,-112.946251W,1084.10,1.67,16
304942,28.25,1036.81,0,23.64,-4.94,7.06,4.51,3:56:2,34.219448N,-112.946251W,1084.10,1.17,16
305943,28.25,1036.71,0,23.66,-4.96,7.07,4.64,3:56:3,34.219448N,-112.946251W,1084.10,0.40,16
306944,28.26,1036.62,0,23.66,-5.13,6.97,4.91,3:56:4,34.219448N,-112.946251W,1084.10,0.45,16
307945,28.27,1036.62,0,23.59,-5.61,6.24,4.41,3:56:5,34.219448N,-112.946251W,1084.10,0.16,15
308946,28.28,1036.62,0,23.57,-4.35,7.60,4.29,3:56:6,34.219448N,-112.946251W,1084.10,0.23,15
309947,28.29,1036.62,0,23.63,-5.43,7.45,4.19,3:56:7,34.219448N,-112.946251W,1084.00,1.48,15
310948,28.30,1036.53,0,23.60,-5.28,7.61,3.41,3:56:8,34.219448N,-112.946251W,1084.00,1.09,15
311949,28.30,1036.62,0,23.63,-5.86,6.30,4.04,3:56:9,34.219456N,-112.946243W,1084.00,1.60,15
312950,28.31,1036.62,0,23.65,-4.21,7.98,5.62,3:56:10,34.219460N,-112.946243W,1084.00,1.73,15
313951,28.32,1036.62,0,23.66,-4.60,6.55,5.20,3:56:11,34.219460N,-112.946228W,1084.00,1.58,16
314952,28.33,1036.53,0,23.65,-5.38,6.92,5.01,3:56:12,34.219460N,-112.946228W,1084.00,0.94,16
315953,28.34,1036.44,0,23.68,-3.69,5.97,4.82,3:56:13,34.219460N,-112.946228W,1084.00,0.45,16
316954,28.34,1036.44,0,23.69,-4.15,6.80,2.92,3:56:14,34.219452N,-112.946243W,1084.00,0.49,16
317955,28.35,1036.44,0,23.66,-4.75,6.44,5.22,3:56:15,34.219448N,-112.946243W,1084.10,2.45,16
318956,28.36,1036.53,0,23.65,-4.65,7.83,3.93,3:56:16,34.219448N,-112.946243W,1083.90,1.14,16
319957,28.37,1036.53,0,23.66,-3.44,9.15,3.25,3:56:17,34.219444N,-112.946243W,1083.70,0.52,16
320958,28.38,1036.53,0,23.70,-5.44,6.40,10.81,3:56:18,34.219440N,-112.946243W,1083.70,1.29,16
321959,28.39,1036.53,0,23.67,-6.11,8.44,4.17,3:56:19,34.219440N,-112.946243W,1083.70,0.48,16
