time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
6007170,-32.41,13378.01,343,0.54,-0.01,-0.00,10.18,12:11:37,33.864208N,-113.815796W,13654.40,86.87,16
6008171,-32.33,13384.92,351,0.54,-0.10,-0.53,10.14,12:11:38,33.864365N,-113.815422W,13657.80,86.46,16
6009172,-32.30,13389.92,340,0.55,0.06,-0.46,10.06,12:11:39,33.864536N,-113.815056W,13660.90,87.13,16
6010173,-32.26,13379.54,352,0.55,-0.34,-0.16,10.00,12:11:40,33.864697N,-113.814697W,13663.80,87.68,16
6011174,-31.94,13340.48,405,0.52,-0.09,-0.82,10.05,12:11:41,33.864861N,-113.814308W,13666.70,87.75,16
6012175,-31.90,13294.42,408,0.52,-0.11,-0.32,10.09,12:11:42,33.865017N,-113.813942W,13670.90,87.68,16
6013176,-31.73,13371.10,340,0.49,-0.39,-0.18,10.11,12:11:43,33.865181N,-113.813553W,13674.60,87.76,16
6014177,-31.71,13393.77,343,0.51,-0.23,-0.08,10.20,12:11:44,33.865345N,-113.813187W,13677.90,86.99,16
6015178,-31.69,13423.07,355,0.50,0.20,-0.31,10.19,12:11:45,33.865509N,-113.812813W,13680.40,85.80,16
6016179,-31.69,13426.16,325,0.47,-0.16,-0.50,9.96,12:11:46,33.865658N,-113.812439W,13684.00,85.57,16
6017180,-31.71,13427.32,356,0.48,0.23,-0.52,9.74,12:11:47,33.865810N,-113.812073W,13687.30,86.31,16
6018181,-31.71,13406.86,358,0.42,-0.11,-0.49,9.79,12:11:48,33.865963N,-113.811699W,13690.60,86.90,16
6019182,-31.32,13456.36,345,0.43,0.07,-0.25,9.96,12:11:49,33.866112N,-113.811317W,13693.90,86.97,16
6020183,-31.32,13454.03,328,0.36,-0.24,-0.22,10.14,12:11:50,33.866272N,-113.810928W,13696.80,87.81,16
6021184,-31.32,13450.54,302,0.33,-0.08,-0.34,10.23,12:11:51,33.866436N,-113.810562W,13699.60,88.41,16
6022185,-31.30,13448.22,358,0.34,-0.44,0.08,10.35,12:11:52,33.866592N,-113.810188W,13702.50,88.36,16
6023186,-31.24,13447.44,358,0.36,-0.49,-0.03,10.42,12:11:53,33.866737N,-113.809807W,13704.90,87.43,16
6024187,-31.16,13447.44,325,0.28,-0.12,-0.53,10.40,12:11:54,33.866886N,-113.809418W,13707.90,87.40,16
6025188,-31.08,13451.32,333,0.21,-0.51,-0.43,10.24,12:11:55,33.867046N,-113.809052W,13711.10,87.69,16
6026189,-31.03,13454.81,351,0.26,-0.27,-0.04,10.04,12:11:56,33.867210N,-113.808662W,13714.80,87.66,16
6027190,-31.04,13455.97,311,0.23,-0.29,-0.05,9.96,12:11:57,33.867374N,-113.808296W,13719.20,87.91,16
6028191,-31.03,13460.24,343,0.22,-0.13,-0.54,9.99,12:11:58,33.867542N,-113.807922W,13722.70,87.72,16
6029192,-30.98,13464.13,351,0.18,-0.12,-0.57,10.09,12:11:59,33.867718N,-113.807549W,13725.80,88.53,16
6030193,-30.98,13466.46,355,0.11,-0.07,0.00,10.14,12:12:0,33.867889N,-113.807167W,13728.70,87.75,16
6031194,-30.99,13467.62,328,0.15,-0.48,-0.39,10.18,12:12:1,33.868065N,-113.806808W,13732.00,86.97,16
6032195,-30.95,13472.29,351,0.07,-0.54,-0.44,10.12,12:12:2,33.868237N,-113.806450W,13735.10,87.00,16
6033196,-30.90,13490.59,350,0.08,-0.41,-0.29,10.03,12:12:3,33.868408N,-113.806084W,13739.40,86.92,16
6034197,-30.84,13492.54,350,0.05,-0.41,-0.07,10.06,12:12:4,33.868580N,-113.805710W,13743.30,86.90,16
6035198,-30.80,13534.78,384,0.02,-0.24,-0.02,10.23,12:12:5,33.868748N,-113.805336W,13747.00,87.20,16
6036199,-30.75,13468.01,335,0.01,-0.24,-0.28,10.20,12:12:6,33.868912N,-113.804970W,13750.70,87.63,16
6037200,-30.36,13475.40,366,-0.01,-0.48,0.06,10.12,12:12:7,33.869061N,-113.804581W,13753.70,86.94,16
6038201,-30.32,13480.07,319,0.00,-0.40,0.17,10.03,12:12:8,33.869213N,-113.804222W,13757.10,85.42,16
6039202,-30.31,13485.13,346,0.00,-0.25,-0.45,9.99,12:12:9,33.869366N,-113.803856W,13760.20,84.14,16
6040203,-30.30,13513.63,328,-0.02,-0.43,-0.27,9.93,12:12:10,33.869522N,-113.803497W,13763.80,83.16,16
6041204,-30.31,13532.04,314,-0.01,-0.28,-0.35,9.89,12:12:11,33.869686N,-113.803146W,13766.10,82.18,16
6042205,-30.27,13528.12,357,-0.02,-0.42,0.04,9.88,12:12:12,33.869846N,-113.802788W,13769.00,81.19,16
6043206,-30.23,13525.37,319,-0.05,-0.50,-0.21,9.99,12:12:14,33.870167N,-113.802124W,13775.10,80.87,16
6044207,-30.20,13523.81,314,-0.05,-0.45,-0.23,10.16,12:12:15,33.870316N,-113.801781W,13777.40,80.65,16
6045208,-30.11,13522.63,352,-0.11,-0.19,0.00,10.27,12:12:16,33.870468N,-113.801445W,13780.70,80.33,16
6046209,-30.06,13523.03,272,-0.09,-0.56,-0.12,10.27,12:12:17,33.870613N,-113.801102W,13784.90,79.87,16
6047210,-29.96,13522.63,336,-0.14,0.04,-0.22,10.20,12:12:17,33.870613N,-113.801102W,13784.90,79.83,16
