time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
14415570,30.57,1056.90,20,10.14,-8.42,4.24,2.79,2:31:45,34.219376N,-112.948662W,1116.00,0.01,15
14416571,30.58,1056.99,16,10.11,-8.43,4.21,2.79,2:31:46,34.219376N,-112.948662W,1116.00,0.01,15
14417572,30.59,1056.90,19,10.15,-8.47,4.20,2.77,2:31:47,34.219376N,-112.948662W,1116.00,0.01,15
14418573,30.61,1056.90,20,10.18,-8.44,4.19,2.79,2:31:48,34.219376N,-112.948662W,1116.00,0.02,15
14419574,30.62,1056.99,24,10.17,-8.47,4.19,2.80,2:31:49,34.219376N,-112.948662W,1116.00,0.01,15
14420575,30.64,1056.90,20,10.17,-8.42,4.19,2.79,2:31:50,34.219376N,-112.948662W,1116.00,0.02,15
14421576,30.66,1056.99,28,10.19,-8.46,4.20,2.79,2:31:51,34.219376N,-112.948662W,1116.00,0.02,15
14422577,30.68,1056.99,24,10.23,-8.44,4.19,2.79,2:31:52,34.219376N,-112.948662W,1116.00,0.01,15
14423578,30.71,1057.08,28,10.20,-8.49,4.20,2.79,2:31:53,34.219376N,-112.948662W,1116.00,0.01,15
14424579,30.73,1056.99,28,10.20,-8.45,4.18,2.79,2:31:54,34.219376N,-112.948662W,1116.00,0.01,15
14425580,30.75,1056.99,23,10.21,-8.45,4.22,2.79,2:31:55,34.219376N,-112.948662W,1116.00,0.01,15
14426581,30.76,1057.08,24,10.24,-8.46,4.20,2.80,2:31:56,34.219376N,-112.948662W,1116.00,0.01,15
14427582,30.79,1057.08,24,10.29,-8.46,4.21,2.79,2:31:57,34.219376N,-112.948662W,1116.00,0.01,15
14428583,30.82,1057.18,25,10.27,-8.47,4.18,2.79,2:31:58,34.219376N,-112.948662W,1116.00,0.01,15
14429584,30.85,1057.18,28,10.24,-8.46,4.18,2.79,2:31:59,34.219376N,-112.948662W,1116.10,0.01,15
14430585,30.87,1057.08,26,10.26,-8.49,4.19,2.79,2:32:0,34.219376N,-112.948662W,1116.00,0.01,15
14431586,30.90,1057.08,26,10.26,-8.48,4.16,2.78,2:32:1,34.219376N,-112.948662W,1116.10,0.02,15
14432587,30.92,1057.08,23,10.28,-8.46,4.18,2.79,2:32:2,34.219376N,-112.948662W,1116.10,0.01,15
14433588,30.95,1057.08,23,10.30,-8.49,4.16,2.79,2:32:3,34.219376N,-112.948662W,1116.10,0.01,15
14434589,30.97,1057.08,25,10.30,-8.44,4.19,2.80,2:32:4,34.219376N,-112.948662W,1116.10,0.02,15
14435590,30.99,1056.99,26,10.29,-8.47,4.20,2.79,2:32:5,34.219376N,-112.948662W,1116.10,0.01,15
14436591,31.02,1056.99,29,10.29,-8.41,4.24,2.80,2:32:6,34.219376N,-112.948662W,1116.10,0.01,15
14437592,31.05,1056.99,26,10.31,-8.47,4.20,2.79,2:32:7,34.219376N,-112.948662W,1116.10,0.00,15
14438593,31.07,1056.99,28,10.31,-8.44,4.18,2.78,2:32:8,34.219376N,-112.948662W,1116.10,0.01,15
14439594,31.09,1056.99,28,10.30,-8.42,4.26,2.79,2:32:9,34.219376N,-112.948662W,1116.10,0.00,15
14440595,31.11,1056.90,29,10.33,-8.45,4.21,2.80,2:32:10,34.219376N,-112.948662W,1116.10,0.01,15
14441596,31.13,1056.90,33,10.33,-8.36,4.20,2.78,2:32:11,34.219376N,-112.948662W,1116.10,0.01,15
14442597,31.15,1056.81,29,10.34,-8.48,4.15,2.77,2:32:12,34.219376N,-112.948662W,1116.10,0.01,15
14443598,31.17,1056.81,29,10.32,-8.45,4.18,2.80,2:32:13,34.219376N,-112.948662W,1116.10,0.01,15
14444599,31.20,1056.90,33,10.39,-8.50,4.24,2.77,2:32:14,34.219376N,-112.948662W,1116.10,0.02,15
14445600,31.23,1056.81,29,10.37,-8.42,4.22,2.78,2:32:15,34.219376N,-112.948662W,1116.10,0.01,15
14446601,31.25,1056.81,28,10.36,-8.38,4.22,2.79,2:32:16,34.219376N,-112.948662W,1116.20,0.01,15
14447602,31.27,1056.81,31,10.34,-8.37,4.28,2.79,2:32:17,34.219376N,-112.948662W,1116.20,0.01,15
14448603,31.28,1056.81,28,10.43,-8.43,4.23,2.79,2:32:18,34.219376N,-112.948662W,1116.20,0.01,15
14449604,31.30,1056.81,30,10.45,-8.47,4.18,2.80,2:32:19,34.219376N,-112.948662W,1116.20,0.00,15
14450605,31.33,1056.81,0,10.47,-8.63,3.96,2.73,2:32:20,34.219376N,-112.948662W,1116.20,0.01,15
14451606,31.35,1056.72,28,10.39,-8.48,4.14,2.77,2:32:21,34.219376N,-112.948662W,1116.20,0.02,15
14452607,31.36,1056.81,33,10.43,-8.55,4.31,2.80,2:32:22,34.219376N,-112.948662W,1116.20,0.01,15
14453608,31.37,1056.72,39,10.44,-8.41,4.24,2.80,2:32:23,34.219376N,-112.948662W,1116.20,0.01,15
14454609,31.38,1056.72,21,10.46,-8.27,4.19,2.79,2:32:24,34.219376N,-112.948662W,1116.20,0.02,15
14455610,31.39,1056.81,29,10.45,-8.25,4.15,2.81,2:32:25,34.219376N,-112.948662W,1116.20,0.01,15
14456611,31.40,1056.81,29,10.45,-8.52,4.31,2.79,2:32:26,34.219376N,-112.948662W,1116.20,0.01,15
14457612,31.39,1056.81,28,10.49,-8.67,4.23,2.86,2:32:27,34.219376N,-112.948662W,1116.20,0.02,15
14458613,31.39,1056.81,42,10.52,-8.13,4.43,2.83,2:32:28,34.219376N,-112.948662W,1116.20,0.01,15
14459614,31.37,1056.81,28,10.48,-8.15,4.34,2.82,2:32:29,34.219376N,-112.948662W,1116.20,0.01,15
14460615,31.36,1056.81,38,10.50,-8.06,4.33,2.86,2:32:30,34.219376N,-112.948662W,1116.20,0.01,15
