time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
5406570,-30.85,9732.80,311,13.16,-0.23,-0.06,10.17,12:1:37,33.771954N,-113.961830W,9913.90,52.34,17
5407571,-30.87,9737.58,367,13.13,-0.13,-0.10,10.27,12:1:38,33.772106N,-113.961662W,9918.40,51.47,17
5408572,-30.95,9743.08,341,13.11,-0.27,-0.21,10.26,12:1:39,33.772251N,-113.961487W,9923.50,51.22,17
5409573,-31.03,9749.31,299,13.05,-0.30,-0.17,10.15,12:1:40,33.772392N,-113.961296W,9928.90,51.30,17
5410574,-31.07,9755.54,311,13.01,-0.23,-0.25,10.12,12:1:41,33.772530N,-113.961113W,9934.50,52.12,17
5411575,-31.08,9761.05,360,13.07,-0.19,-0.45,10.04,12:1:42,33.772667N,-113.960922W,9940.10,52.57,17
5412576,-31.09,9765.13,296,13.00,-0.02,0.01,10.15,12:1:43,33.772808N,-113.960732W,9945.60,52.37,17
5413577,-31.12,9769.21,291,12.96,-0.62,0.16,10.19,12:1:44,33.772945N,-113.960548W,9951.10,52.16,17
5414578,-31.16,9775.70,333,12.92,-0.30,-0.07,10.32,12:1:45,33.773083N,-113.960358W,9956.70,52.12,17
5415579,-31.21,9800.73,335,12.95,-0.41,-0.21,10.25,12:1:46,33.773216N,-113.960152W,9962.60,52.04,17
5416580,-31.25,9795.19,327,12.91,-0.11,-0.21,10.26,12:1:47,33.773342N,-113.959961W,9968.10,51.97,17
5417581,-31.27,9774.50,30,12.92,-0.40,-0.23,10.21,12:1:48,33.773472N,-113.959755W,9974.50,51.93,17
5418582,-31.25,9757.70,323,12.88,-0.14,-0.02,10.22,12:1:49,33.773613N,-113.959564W,9980.60,53.57,17
5419583,-30.82,9758.18,296,12.89,-0.23,0.03,10.15,12:1:50,33.773758N,-113.959373W,9986.20,53.66,17
5420584,-30.57,9774.26,307,12.85,-0.66,-0.31,10.16,12:1:51,33.773891N,-113.959183W,9992.60,53.12,17
5421585,-30.71,9787.72,313,12.82,-0.47,0.03,10.00,12:1:52,33.774033N,-113.959000W,9998.50,52.58,17
5422586,-30.84,9799.52,294,12.81,-0.33,-0.16,10.05,12:1:53,33.774174N,-113.958809W,10004.70,52.11,17
5423587,-30.95,9810.14,268,12.84,-0.25,-0.20,10.15,12:1:54,33.774311N,-113.958618W,10011.10,51.28,17
5424588,-31.05,9820.28,278,12.78,-0.44,-1.22,10.07,12:1:55,33.774437N,-113.958427W,10017.50,50.69,17
5425589,-31.14,9828.98,336,12.71,-0.38,-0.19,10.18,12:1:56,33.774567N,-113.958237W,10023.70,51.20,17
5426590,-31.25,9838.18,314,12.70,-0.45,-0.46,10.05,12:1:57,33.774700N,-113.958038W,10030.30,52.26,17
5427591,-31.38,9845.45,293,12.72,-0.27,-0.47,10.08,12:1:58,33.774834N,-113.957840W,10036.70,53.14,17
5428592,-31.50,9852.72,308,12.66,-0.37,0.02,9.95,12:1:59,33.774960N,-113.957642W,10043.30,53.49,17
5429593,-31.56,9858.79,309,12.64,-0.40,-0.18,9.88,12:2:0,33.775093N,-113.957451W,10049.10,53.51,17
5430594,-31.60,9864.86,385,12.63,-0.55,0.12,9.96,12:2:1,33.775227N,-113.957245W,10055.20,52.59,17
5431595,-31.64,9870.94,298,12.62,-0.58,0.00,10.11,12:2:2,33.775352N,-113.957047W,10061.40,51.50,17
5432596,-31.68,9878.24,331,12.55,-0.33,0.13,10.26,12:2:3,33.775490N,-113.956848W,10067.40,50.36,17
5433597,-31.70,9884.81,337,12.61,-0.48,-0.36,10.12,12:2:4,33.775612N,-113.956657W,10073.30,50.57,17
5434598,-31.72,9893.10,321,12.57,-0.41,-0.51,9.98,12:2:5,33.775742N,-113.956451W,10079.50,51.60,17
5435599,-31.79,9900.17,317,12.50,-0.74,-0.47,10.03,12:2:6,33.775867N,-113.956261W,10085.40,53.18,17
5436600,-31.98,9906.03,291,12.54,-0.30,-0.17,10.06,12:2:7,33.775993N,-113.956047W,10091.80,54.57,17
5437601,-32.10,9910.92,311,12.46,-0.48,-0.24,9.95,12:2:8,33.776127N,-113.955841W,10097.80,55.06,17
5438602,-32.15,9916.29,307,12.49,-0.54,-0.02,9.82,12:2:9,33.776257N,-113.955635W,10103.60,54.40,17
5439603,-32.16,9921.67,297,12.43,-0.63,-0.03,9.64,12:2:10,33.776382N,-113.955429W,10109.50,52.49,17
5440604,-32.17,9927.79,313,12.40,-0.20,0.48,9.97,12:2:11,33.776508N,-113.955238W,10115.10,49.75,17
5441605,-32.17,9933.18,308,12.41,-0.28,0.19,10.13,12:2:12,33.776630N,-113.955048W,10120.70,47.84,17
5442606,-32.15,9938.57,250,12.37,-0.05,-0.59,10.26,12:2:13,33.776741N,-113.954857W,10125.70,47.63,17
5443607,-32.10,9943.48,299,12.36,-0.00,-0.58,10.25,12:2:14,33.776859N,-113.954674W,10131.00,48.11,17
5444608,-32.08,9919.96,335,12.34,-0.36,-0.36,10.06,12:2:15,33.776981N,-113.954498W,10136.30,49.67,17
5445609,-31.68,9951.83,360,12.35,-0.46,-0.04,10.18,12:2:16,33.777111N,-113.954308W,10142.40,51.56,17
5446610,-31.77,9975.93,357,12.34,-0.19,0.04,10.17,12:2:17,33.777256N,-113.954102W,10147.90,52.80,17
5447611,-31.83,9992.70,314,12.31,0.45,-0.23,10.19,12:2:18,33.777382N,-113.953911W,10153.60,52.04,17
5448612,-31.88,9993.19,325,12.32,0.54,-0.41,9.98,12:2:19,33.777515N,-113.953712W,10159.40,50.89,17
5449613,-31.95,9993.44,250,12.28,0.04,-0.48,10.15,12:2:20,33.777649N,-113.953522W,10164.90,50.92,17
5450614,-32.02,9995.41,274,12.20,-0.10,-0.89,10.21,12:2:21,33.777786N,-113.953346W,10170.80,51.83,17
5451615,-32.08,9997.88,307,12.21,0.06,-0.74,10.20,12:2:22,33.777931N,-113.953163W,10177.30,53.06,17
5452616,-32.11,9960.67,357,12.19,-0.30,-0.46,10.30,12:2:23,33.778080N,-113.952972W,10183.50,55.50,17
5453617,-32.00,9963.62,343,12.16,-0.22,0.15,10.28,12:2:24,33.778233N,-113.952766W,10189.90,57.93,17
5454618,-32.07,9980.86,361,12.18,-0.12,-0.59,10.23,12:2:25,33.778385N,-113.952560W,10196.50,58.99,17
5455619,-32.11,10003.07,309,12.10,0.30,-0.45,10.23,12:2:26,33.778542N,-113.952347W,10203.30,58.38,17
5456620,-32.12,10012.22,284,12.12,0.11,0.06,10.23,12:2:27,33.778702N,-113.952118W,10209.60,57.98,17
5457621,-32.13,10019.90,289,12.07,0.31,-0.59,10.16,12:2:28,33.778854N,-113.951920W,10216.70,58.07,17
5458622,-32.13,10028.32,262,12.08,-0.03,-0.16,10.03,12:2:29,33.779003N,-113.951706W,10223.10,58.31,17
5459623,-32.10,10029.81,336,12.00,-0.43,-0.11,10.11,12:2:30,33.779156N,-113.951485W,10229.90,59.09,17
5460624,-32.14,10059.87,348,12.03,-0.37,-0.30,10.13,12:2:31,33.779312N,-113.951271W,10236.90,60.59,17
5461625,-32.16,10073.57,328,11.96,-0.62,0.01,10.07,12:2:32,33.779476N,-113.951042W,10243.70,61.72,17
5462626,-32.16,10076.07,350,11.96,-0.45,0.08,9.97,12:2:33,33.779640N,-113.950821W,10250.50,61.50,17
5463627,-32.17,10078.81,277,11.93,-0.15,-0.16,10.04,12:2:34,33.779797N,-113.950607W,10257.50,61.95,17
5464628,-32.16,10082.05,331,11.93,0.34,0.10,10.08,12:2:35,33.779961N,-113.950371W,10263.90,60.55,17
5465629,-32.14,10086.05,319,11.88,-0.34,0.13,10.10,12:2:36,33.780113N,-113.950172W,10269.90,59.99,17
5466630,-32.13,10089.79,328,11.86,-0.07,-0.42,10.07,12:2:37,33.780270N,-113.949951W,10276.80,59.73,17
5467631,-32.02,10086.05,336,11.88,-0.14,-0.47,9.92,12:2:38,33.780434N,-113.949722W,10283.60,60.60,17
5468632,-31.81,10053.40,360,11.84,-0.06,0.21,10.14,12:2:39,33.780594N,-113.949493W,10290.70,61.38,17
5469633,-31.73,10056.14,296,11.83,-0.37,-0.68,10.09,12:2:40,33.780750N,-113.949272W,10297.80,61.83,17
5470634,-31.85,10055.64,292,11.84,-0.22,-0.33,10.11,12:2:41,33.780910N,-113.949028W,10304.60,62.63,17
5471635,-31.57,10073.82,282,11.80,-0.17,0.02,10.15,12:2:42,33.781071N,-113.948799W,10311.60,63.32,17
5472636,-31.60,10088.05,311,11.77,-0.11,-0.34,10.01,12:2:43,33.781231N,-113.948570W,10318.50,63.29,17
5473637,-31.59,10104.30,323,11.78,-0.34,0.11,10.10,12:2:44,33.781395N,-113.948341W,10325.40,62.91,17
5474638,-31.78,10119.58,340,11.73,-0.22,-0.51,9.95,12:2:45,33.781555N,-113.948112W,10332.10,63.40,17
5475639,-31.91,10142.68,357,11.71,-0.61,-0.44,9.94,12:2:46,33.781727N,-113.947868W,10339.50,64.50,17
5476640,-32.01,10129.87,345,11.68,-0.29,-0.04,9.98,12:2:47,33.781891N,-113.947609W,10345.70,64.59,17
5477641,-32.09,10142.68,343,11.66,-0.55,-0.33,10.02,12:2:48,33.782043N,-113.947357W,10352.90,65.19,17
5478642,-32.15,10157.03,335,11.63,-0.42,-0.22,10.05,12:2:49,33.782207N,-113.947121W,10360.00,65.14,17
