time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
16817970,28.20,1060.41,53,20.31,-8.50,4.15,2.79,3:11:47,34.219368N,-112.948669W,1117.90,0.02,15
16818971,28.20,1060.41,42,20.30,-8.47,4.19,2.79,3:11:48,34.219368N,-112.948669W,1117.90,0.01,15
16819972,28.20,1060.41,55,20.34,-8.43,4.17,2.80,3:11:49,34.219368N,-112.948669W,1117.90,0.00,15
16820973,28.21,1060.41,49,20.30,-8.45,4.18,2.77,3:11:50,34.219368N,-112.948669W,1117.90,0.01,15
16821974,28.22,1060.31,48,20.32,-8.46,4.24,2.82,3:11:51,34.219368N,-112.948669W,1117.90,0.01,15
16822975,28.23,1060.41,57,20.35,-8.53,4.20,2.78,3:11:52,34.219368N,-112.948669W,1117.90,0.00,15
16823976,28.23,1060.31,88,20.33,-8.37,4.30,2.75,3:11:53,34.219368N,-112.948669W,1117.90,0.01,15
16824977,28.23,1060.22,65,20.32,-8.48,4.06,2.76,3:11:54,34.219368N,-112.948669W,1117.90,0.03,15
16825978,28.21,1060.31,43,20.29,-8.53,4.08,2.72,3:11:55,34.219368N,-112.948669W,1117.90,0.00,15
16826979,28.16,1060.41,54,20.30,-8.50,4.16,2.77,3:11:56,34.219368N,-112.948669W,1117.90,0.01,15
16827980,28.14,1060.31,42,20.34,-8.45,4.31,2.80,3:11:57,34.219368N,-112.948669W,1117.90,0.01,15
16828981,28.13,1060.22,53,20.34,-8.35,4.28,2.79,3:11:58,34.219368N,-112.948669W,1117.90,0.01,15
16829982,28.12,1060.31,67,20.28,-8.46,4.14,2.79,3:11:59,34.219368N,-112.948669W,1117.90,0.01,15
16830983,28.11,1060.31,50,20.32,-8.38,4.21,2.79,3:12:0,34.219368N,-112.948669W,1117.90,0.01,15
16831984,28.10,1060.31,53,20.34,-8.51,4.16,2.79,3:12:1,34.219368N,-112.948669W,1117.90,0.00,15
16832985,28.08,1060.31,55,20.32,-8.52,4.16,2.81,3:12:2,34.219368N,-112.948669W,1117.90,0.01,15
16833986,28.08,1060.41,53,20.32,-8.48,4.22,2.78,3:12:3,34.219368N,-112.948669W,1117.90,0.01,15
16834987,28.07,1060.31,47,20.35,-8.46,4.24,2.79,3:12:4,34.219368N,-112.948669W,1117.90,0.01,15
16835988,28.07,1060.31,43,20.37,-8.37,4.24,2.77,3:12:5,34.219368N,-112.948669W,1117.90,0.01,15
16836989,28.07,1060.31,54,20.36,-8.37,4.28,2.83,3:12:6,34.219368N,-112.948669W,1117.90,0.01,15
