time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
17418570,29.97,1061.42,96,21.36,-8.50,4.18,2.79,3:21:48,34.219368N,-112.948662W,1117.30,0.02,16
17419571,29.97,1061.42,81,21.37,-8.48,4.16,2.79,3:21:49,34.219368N,-112.948662W,1117.30,0.01,16
17420572,29.98,1061.61,81,21.35,-8.35,4.29,2.77,3:21:50,34.219368N,-112.948662W,1117.30,0.02,16
17421573,29.97,1061.61,87,21.36,-8.48,4.18,2.81,3:21:51,34.219368N,-112.948662W,1117.30,0.02,16
17422574,29.97,1061.24,92,21.38,-8.52,4.10,2.75,3:21:52,34.219368N,-112.948662W,1117.30,0.02,16
17423575,29.98,1061.05,83,21.37,-8.36,4.21,2.79,3:21:53,34.219368N,-112.948662W,1117.30,0.01,16
17424576,29.97,1061.14,101,21.37,-8.35,4.19,2.79,3:21:54,34.219368N,-112.948662W,1117.30,0.03,16
17425577,29.97,1060.87,93,21.34,-8.54,4.10,2.81,3:21:55,34.219368N,-112.948662W,1117.30,0.02,16
17426578,29.97,1061.05,88,21.35,-8.39,4.17,2.77,3:21:56,34.219368N,-112.948662W,1117.30,0.01,16
17427579,29.97,1061.14,96,21.36,-8.41,4.24,2.79,3:21:57,34.219368N,-112.948662W,1117.30,0.02,16
17428580,29.98,1061.05,97,21.35,-8.42,4.24,2.84,3:21:58,34.219368N,-112.948662W,1117.30,0.01,16
17429581,29.97,1060.87,81,21.37,-8.25,4.28,2.75,3:21:59,34.219368N,-112.948662W,1117.30,0.02,16
17430582,29.98,1061.05,104,21.36,-8.53,4.14,2.83,3:22:0,34.219368N,-112.948662W,1117.30,0.01,16
17431583,29.98,1061.05,92,21.34,-8.52,4.04,2.77,3:22:1,34.219368N,-112.948662W,1117.30,0.02,16
17432584,29.97,1060.96,107,21.38,-8.55,4.08,2.82,3:22:2,34.219368N,-112.948662W,1117.30,0.02,16
17433585,29.97,1061.05,102,21.35,-8.53,4.14,2.81,3:22:3,34.219368N,-112.948662W,1117.30,0.01,16
17434586,29.97,1060.96,92,21.36,-8.44,4.08,2.80,3:22:4,34.219368N,-112.948662W,1117.30,0.01,16
17435587,29.97,1061.05,96,21.39,-8.57,4.12,2.85,3:22:5,34.219368N,-112.948662W,1117.30,0.00,16
17436588,29.97,1061.05,97,21.36,-8.44,4.18,2.78,3:22:6,34.219368N,-112.948662W,1117.30,0.02,16
17437589,29.97,1060.87,77,21.35,-8.46,4.12,2.78,3:22:7,34.219368N,-112.948662W,1117.30,0.00,16
17438590,29.97,1060.96,94,21.38,-8.48,4.13,2.77,3:22:8,34.219368N,-112.948662W,1117.30,0.03,15
17439591,29.97,1061.05,70,21.37,-8.38,4.28,2.80,3:22:9,34.219368N,-112.948662W,1117.30,0.01,15
17440592,29.98,1061.33,84,21.39,-8.33,4.30,2.74,3:22:10,34.219368N,-112.948662W,1117.30,0.01,15
17441593,29.98,1061.33,97,21.37,-8.48,4.24,2.79,3:22:11,34.219368N,-112.948662W,1117.30,0.01,15
17442594,29.99,1061.24,102,21.37,-8.45,4.09,2.77,3:22:12,34.219368N,-112.948662W,1117.30,0.01,15
17443595,30.00,1061.33,94,21.36,-8.49,4.15,2.79,3:22:13,34.219368N,-112.948662W,1117.30,0.00,15
17444596,30.00,1061.51,69,21.37,-8.43,4.24,2.79,3:22:14,34.219368N,-112.948662W,1117.30,0.01,15
17445597,30.01,1061.24,79,21.37,-8.49,4.24,2.79,3:22:15,34.219368N,-112.948662W,1117.30,0.02,15
17446598,30.01,1061.42,101,21.38,-8.41,4.19,2.79,3:22:16,34.219368N,-112.948662W,1117.30,0.02,16
17447599,30.01,1061.51,93,21.39,-8.50,4.10,2.78,3:22:17,34.219368N,-112.948662W,1117.30,0.01,16
17448600,30.02,1061.51,96,21.39,-8.50,4.10,2.79,3:22:18,34.219368N,-112.948662W,1117.30,0.01,16
17449601,30.01,1061.51,92,21.39,-8.46,4.15,2.79,3:22:19,34.219368N,-112.948662W,1117.30,0.02,16
17450602,30.01,1061.61,79,21.39,-8.51,4.16,2.83,3:22:20,34.219368N,-112.948662W,1117.30,0.01,16
17451603,30.02,1061.61,96,21.36,-8.49,4.20,2.75,3:22:21,34.219368N,-112.948662W,1117.30,0.01,16
17452604,30.02,1061.33,96,21.37,-8.48,4.09,2.81,3:22:22,34.219368N,-112.948662W,1117.30,0.01,16
17453605,30.03,1061.42,91,21.37,-8.62,4.03,2.79,3:22:23,34.219368N,-112.948662W,1117.30,0.01,16
17454606,30.05,1061.42,104,21.40,-8.49,4.13,2.82,3:22:24,34.219368N,-112.948662W,1117.30,0.01,16
17455607,30.06,1061.42,94,21.40,-8.50,4.07,2.79,3:22:25,34.219368N,-112.948662W,1117.30,0.01,16
17456608,30.06,1061.51,89,21.37,-8.48,4.09,2.81,3:22:26,34.219368N,-112.948662W,1117.30,0.02,16
17457609,30.07,1061.51,98,21.41,-8.48,4.12,2.79,3:22:27,34.219368N,-112.948662W,1117.30,0.00,16
17458610,30.07,1061.61,94,21.45,-8.45,4.18,2.79,3:22:28,34.219368N,-112.948662W,1117.30,0.01,16
17459611,30.08,1061.61,94,21.36,-8.48,4.13,2.80,3:22:29,34.219368N,-112.948662W,1117.30,0.01,16
17460612,30.08,1061.70,91,21.42,-8.48,4.10,2.80,3:22:30,34.219368N,-112.948662W,1117.30,0.01,16
17461613,30.08,1061.88,92,21.39,-8.48,4.13,2.79,3:22:31,34.219368N,-112.948662W,1117.30,0.01,16
17462614,30.07,1061.88,93,21.38,-8.51,4.10,2.79,3:22:32,34.219368N,-112.948662W,1117.30,0.01,16
17463615,30.08,1061.79,97,21.41,-8.51,4.10,2.79,3:22:33,34.219368N,-112.948662W,1117.30,0.01,16
17464616,30.09,1061.79,101,21.41,-8.50,4.12,2.79,3:22:34,34.219368N,-112.948662W,1117.30,0.01,16
17465617,30.10,1061.79,98,21.40,-8.48,4.11,2.80,3:22:35,34.219368N,-112.948662W,1117.30,0.02,16
17466618,30.12,1061.70,103,21.38,-8.49,4.13,2.80,3:22:36,34.219368N,-112.948662W,1117.30,0.00,16
17467619,30.14,1061.70,97,21.41,-8.49,4.12,2.80,3:22:37,34.219368N,-112.948662W,1117.30,0.00,16
17468620,30.15,1061.70,91,21.45,-8.51,4.13,2.80,3:22:38,34.219368N,-112.948662W,1117.30,0.01,16
17469621,30.17,1061.61,89,21.41,-8.49,4.11,2.79,3:22:39,34.219368N,-112.948662W,1117.30,0.01,16
17470622,30.18,1061.61,96,21.41,-8.47,4.13,2.79,3:22:40,34.219368N,-112.948662W,1117.30,0.01,16
17471623,30.20,1061.61,93,21.40,-8.47,4.15,2.80,3:22:41,34.219368N,-112.948662W,1117.30,0.02,16
17472624,30.22,1061.61,96,21.42,-8.49,4.13,2.79,3:22:42,34.219368N,-112.948662W,1117.30,0.02,16
17473625,30.24,1061.61,88,21.44,-8.49,4.13,2.79,3:22:43,34.219368N,-112.948662W,1117.30,0.02,16
17474626,30.26,1061.61,91,21.41,-8.48,4.13,2.79,3:22:44,34.219368N,-112.948662W,1117.30,0.01,16
17475627,30.28,1061.51,87,21.42,-8.47,4.14,2.80,3:22:45,34.219368N,-112.948662W,1117.30,0.01,16
17476628,30.29,1061.61,91,21.45,-8.48,4.15,2.80,3:22:46,34.219368N,-112.948662W,1117.30,0.00,16
17477629,30.31,1061.61,94,21.41,-8.48,4.14,2.79,3:22:47,34.219368N,-112.948662W,1117.30,0.02,16
17478630,30.32,1061.51,93,21.42,-8.49,4.13,2.79,3:22:48,34.219368N,-112.948662W,1117.30,0.01,16
17479631,30.33,1061.42,94,21.40,-8.49,4.09,2.79,3:22:49,34.219368N,-112.948662W,1117.30,0.01,16
17480632,30.35,1061.51,87,21.41,-8.53,4.10,2.81,3:22:50,34.219368N,-112.948662W,1117.30,0.02,16
17481633,30.35,1061.51,84,21.45,-8.48,4.13,2.78,3:22:51,34.219368N,-112.948662W,1117.30,0.02,16
17482634,30.36,1061.61,83,21.45,-8.55,4.12,2.78,3:22:52,34.219368N,-112.948662W,1117.30,0.00,16
17483635,30.36,1061.61,92,21.43,-8.51,4.09,2.81,3:22:53,34.219368N,-112.948662W,1117.30,0.01,16
17484636,30.37,1061.61,93,21.42,-8.48,4.09,2.80,3:22:54,34.219368N,-112.948662W,1117.30,0.01,16
17485637,30.37,1061.61,86,21.41,-8.49,4.13,2.79,3:22:55,34.219368N,-112.948662W,1117.30,0.02,16
17486638,30.37,1061.70,84,21.40,-8.48,4.17,2.78,3:22:56,34.219368N,-112.948662W,1117.30,0.01,16
17487639,30.38,1061.61,81,21.45,-8.43,4.19,2.80,3:22:57,34.219368N,-112.948662W,1117.30,0.03,16
17488640,30.40,1061.70,92,21.41,-8.49,4.11,2.79,3:22:58,34.219368N,-112.948662W,1117.30,0.00,16
17489641,30.42,1061.70,98,21.41,-8.52,4.15,2.81,3:22:59,34.219368N,-112.948662W,1117.30,0.01,16
17490642,30.42,1061.79,88,21.43,-8.44,4.24,2.79,3:23:0,34.219368N,-112.948662W,1117.30,0.01,16
17491643,30.42,1061.79,101,21.40,-8.35,4.17,2.80,3:23:1,34.219368N,-112.948662W,1117.30,0.00,16
17492644,30.42,1061.61,99,21.45,-8.66,4.19,2.83,3:23:2,34.219368N,-112.948662W,1117.30,0.01,16
17493645,30.43,1061.70,94,21.44,-8.42,4.18,2.77,3:23:3,34.219368N,-112.948662W,1117.30,0.02,16
17494646,30.43,1061.79,86,21.46,-8.42,4.17,2.81,3:23:4,34.219368N,-112.948662W,1117.30,0.01,16
17495647,30.44,1061.88,79,21.45,-8.49,4.15,2.79,3:23:5,34.219368N,-112.948662W,1117.30,0.01,16
17496648,30.45,1061.97,93,21.40,-8.49,4.14,2.78,3:23:6,34.219368N,-112.948662W,1117.30,0.01,16
17497649,30.47,1061.88,86,21.45,-8.52,4.03,2.80,3:23:7,34.219368N,-112.948662W,1117.30,0.03,16
17498650,30.49,1061.97,86,21.41,-8.50,4.11,2.79,3:23:8,34.219368N,-112.948662W,1117.30,0.00,16
17499651,30.50,1061.88,86,21.44,-8.48,4.15,2.79,3:23:9,34.219368N,-112.948662W,1117.30,0.01,16
17500652,30.51,1061.88,87,21.45,-8.48,4.11,2.82,3:23:10,34.219368N,-112.948662W,1117.30,0.02,16
17501653,30.52,1061.97,92,21.45,-8.54,4.14,2.79,3:23:11,34.219368N,-112.948662W,1117.30,0.01,16
17502654,30.54,1061.79,84,21.44,-8.45,4.13,2.79,3:23:12,34.219368N,-112.948662W,1117.30,0.02,16
17503655,30.56,1061.88,60,21.48,-8.42,4.17,2.78,3:23:13,34.219368N,-112.948662W,1117.30,0.02,16
17504656,30.58,1061.79,58,21.43,-8.48,4.23,2.82,3:23:14,34.219368N,-112.948662W,1117.30,0.02,16
