time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
12914070,28.60,1057.27,0,-11.41,-8.52,4.10,2.81,2:6:44,34.219387N,-112.948700W,1112.40,0.10,15
12915071,28.63,1057.18,0,-11.37,-8.49,4.13,2.83,2:6:45,34.219387N,-112.948700W,1112.40,0.02,15
12916072,28.66,1057.27,0,-11.38,-8.50,4.11,2.83,2:6:46,34.219387N,-112.948700W,1112.40,0.02,15
12917073,28.69,1057.27,0,-11.36,-8.52,4.13,2.82,2:6:47,34.219387N,-112.948700W,1112.40,0.02,15
12918074,28.71,1057.27,0,-11.35,-8.52,4.10,2.83,2:6:48,34.219387N,-112.948700W,1112.50,0.03,15
12919075,28.73,1057.27,0,-11.33,-8.52,4.08,2.83,2:6:49,34.219387N,-112.948700W,1112.50,0.01,15
12920076,28.76,1057.27,0,-11.35,-8.54,4.07,2.83,2:6:50,34.219387N,-112.948700W,1112.50,0.02,15
12921077,28.78,1057.27,0,-11.34,-8.53,4.08,2.82,2:6:51,34.219387N,-112.948700W,1112.50,0.02,15
12922078,28.81,1057.18,0,-11.27,-8.52,4.09,2.83,2:6:52,34.219387N,-112.948700W,1112.50,0.00,15
12923079,28.84,1057.27,0,-11.30,-8.52,4.11,2.83,2:6:53,34.219387N,-112.948700W,1112.50,0.02,15
12924080,28.87,1057.18,0,-11.30,-8.51,4.08,2.84,2:6:54,34.219387N,-112.948700W,1112.50,0.02,15
12925081,28.90,1057.18,0,-11.30,-8.54,4.06,2.83,2:6:55,34.219387N,-112.948700W,1112.50,0.02,15
12926082,28.93,1057.18,0,-11.30,-8.56,4.06,2.83,2:6:56,34.219387N,-112.948700W,1112.50,0.02,15
12927083,28.95,1057.27,0,-11.19,-8.53,4.07,2.83,2:6:57,34.219387N,-112.948700W,1112.50,0.08,15
12928084,28.98,1057.18,0,-11.21,-8.53,4.09,2.82,2:6:58,34.219387N,-112.948700W,1112.50,0.01,15
12929085,29.02,1057.18,0,-11.17,-8.50,4.09,2.83,2:6:59,34.219387N,-112.948700W,1112.50,0.01,15
12930086,29.05,1057.27,0,-11.11,-8.51,4.12,2.81,2:7:0,34.219387N,-112.948700W,1112.50,0.02,15
12931087,29.07,1057.27,0,-11.11,-8.48,4.15,2.83,2:7:1,34.219387N,-112.948700W,1112.50,0.01,15
