time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
10211370,41.21,26880.49,381,-3.11,-0.24,-0.25,10.15,1:21:41,34.054386N,-113.234482W,29764.20,3.49,14
10212371,41.24,27060.32,370,-3.12,-0.20,-0.27,10.14,1:21:42,34.054394N,-113.234474W,29766.80,3.41,14
10213372,41.28,27120.52,375,-3.10,-0.28,-0.29,10.11,1:21:43,34.054398N,-113.234459W,29769.60,3.15,14
10214373,41.31,27158.01,361,-3.10,-0.30,-0.33,10.08,1:21:44,34.054401N,-113.234444W,29772.30,3.10,14
10215374,41.34,27176.89,372,-3.09,-0.30,-0.26,10.05,1:21:45,34.054409N,-113.234428W,29775.10,3.06,14
10216375,41.37,26828.05,364,-3.09,-0.33,-0.19,9.99,1:21:46,34.054420N,-113.234421W,29778.10,3.29,14
10217376,41.39,26579.48,328,-3.12,-0.39,-0.25,9.93,1:21:47,34.054428N,-113.234406W,29781.10,3.68,14
10218377,41.35,26403.30,353,-3.09,-0.26,-0.25,9.88,1:21:48,34.054443N,-113.234390W,29784.00,4.13,14
10219378,41.31,26256.86,341,-3.09,-0.22,-0.18,9.86,1:21:49,34.054459N,-113.234383W,29786.90,4.40,14
10220379,41.30,26133.66,361,-3.06,-0.32,-0.14,9.90,1:21:50,34.054470N,-113.234367W,29789.70,4.43,14
10221380,41.32,26042.64,391,-3.08,-0.29,-0.21,9.96,1:21:51,34.054485N,-113.234367W,29792.40,4.49,14
10222381,41.37,25981.83,357,-3.05,-0.24,-0.21,10.01,1:21:52,34.054501N,-113.234352W,29794.80,4.51,14
10223382,41.42,25873.10,371,-3.07,-0.23,-0.25,10.01,1:21:53,34.054520N,-113.234344W,29797.20,4.47,14
10224383,41.70,25413.20,400,-3.08,-0.20,-0.22,10.00,1:21:54,34.054535N,-113.234329W,29799.50,4.39,14
10225384,42.21,24820.79,21,-3.09,-0.27,-0.18,10.02,1:21:55,34.054546N,-113.234314W,29801.80,4.36,14
10226385,42.26,24630.53,424,-3.04,-0.35,-0.21,10.04,1:21:56,34.054562N,-113.234306W,29803.90,4.30,14
10227386,42.13,24691.30,413,-3.07,-0.28,-0.28,10.05,1:21:57,34.054577N,-113.234291W,29806.10,4.27,14
10228387,42.03,24970.96,416,-3.03,-0.22,-0.30,10.07,1:21:58,34.054585N,-113.234276W,29808.30,4.25,14
10229388,41.96,25453.94,405,-3.05,-0.27,-0.24,10.10,1:21:59,34.054596N,-113.234268W,29810.40,4.20,14
10230389,41.91,25890.45,406,-3.05,-0.32,-0.25,10.13,1:22:0,34.054607N,-113.234253W,29812.60,3.92,14
10231390,41.87,26268.24,408,-3.00,-0.28,-0.19,10.14,1:22:1,34.054619N,-113.234238W,29814.80,3.71,14
10232391,41.85,26712.44,390,-3.03,-0.31,-0.16,10.16,1:22:2,34.054626N,-113.234230W,29817.00,3.48,14
10233392,41.84,27060.32,394,-2.98,-0.34,-0.19,10.16,1:22:3,34.054634N,-113.234215W,29819.30,3.43,14
10234393,41.84,27341.04,381,-2.99,-0.32,-0.30,10.17,1:22:4,34.054642N,-113.234200W,29821.70,3.45,14
10235394,41.84,27481.49,405,-2.96,-0.24,-0.26,10.14,1:22:5,34.054646N,-113.234192W,29824.20,3.49,14
10236395,41.86,27219.70,366,-2.96,-0.22,-0.20,10.07,1:22:6,34.054649N,-113.234161W,29826.80,3.46,14
10237396,41.86,26893.71,396,-2.97,-0.30,-0.20,10.01,1:22:7,34.054649N,-113.234154W,29829.50,3.38,14
10238397,41.83,26657.91,392,-2.91,-0.28,-0.21,9.95,1:22:8,34.054646N,-113.234138W,29832.30,3.15,14
10239398,41.82,26470.49,364,-2.96,-0.36,-0.18,9.94,1:22:9,34.054642N,-113.234123W,29835.10,3.13,14
10240399,41.80,26317.90,361,-2.96,-0.37,-0.21,9.96,1:22:10,34.054634N,-113.234116W,29837.80,3.31,14
10241400,41.78,26196.68,357,-2.92,-0.29,-0.26,9.96,1:22:11,34.054623N,-113.234100W,29840.60,3.76,14
10242401,41.77,26126.31,341,-2.96,-0.15,-0.29,9.95,1:22:12,34.054607N,-113.234085W,29843.30,4.16,14
10243402,41.77,26053.46,333,-2.95,-0.23,-0.24,9.97,1:22:13,34.054592N,-113.234070W,29845.70,4.40,14
10244403,41.78,26006.76,335,-2.95,-0.28,-0.17,10.01,1:22:14,34.054577N,-113.234062W,29848.20,4.45,14
10245404,41.79,25967.64,358,-2.90,-0.29,-0.23,10.03,1:22:15,34.054558N,-113.234062W,29850.50,4.43,14
10246405,41.80,25967.64,343,-2.89,-0.28,-0.22,10.09,1:22:16,34.054543N,-113.234047W,29852.90,4.37,14
10247406,41.78,25964.11,337,-2.91,-0.37,-0.21,10.11,1:22:17,34.054523N,-113.234032W,29855.20,4.34,14
10248407,41.73,25942.93,341,-2.87,-0.38,-0.19,10.12,1:22:18,34.054504N,-113.234032W,29857.40,4.43,14
10249408,41.72,25949.98,337,-2.91,-0.29,-0.27,10.13,1:22:19,34.054489N,-113.234024W,29859.80,4.73,14
10250409,41.72,25953.51,335,-2.87,-0.19,-0.31,10.14,1:22:20,34.054466N,-113.234024W,29862.20,4.74,14
10251410,41.66,25953.51,325,-2.89,-0.21,-0.23,10.15,1:22:21,34.054451N,-113.234009W,29864.60,4.71,14
10252411,41.60,25925.37,318,-2.87,-0.31,-0.17,10.11,1:22:22,34.054432N,-113.234009W,29867.20,4.47,14
10253412,41.61,25939.41,326,-2.84,-0.27,-0.21,10.09,1:22:23,34.054417N,-113.233994W,29869.90,4.12,14
