time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
15316470,33.79,1058.93,39,15.96,-8.48,4.13,2.77,2:46:46,34.219376N,-112.948662W,1116.70,0.00,16
15317471,33.79,1058.84,33,15.93,-8.47,4.18,2.79,2:46:47,34.219376N,-112.948662W,1116.70,0.01,16
15318472,33.79,1058.84,38,15.97,-8.51,4.10,2.77,2:46:48,34.219376N,-112.948662W,1116.70,0.01,16
15319473,33.78,1058.84,40,15.98,-8.48,4.15,2.78,2:46:49,34.219376N,-112.948662W,1116.70,0.01,16
15320474,33.77,1058.84,33,15.97,-8.48,4.15,2.78,2:46:50,34.219376N,-112.948662W,1116.70,0.01,16
15321475,33.77,1058.74,49,15.96,-8.48,4.18,2.76,2:46:51,34.219376N,-112.948662W,1116.70,0.01,16
15322476,33.77,1058.74,40,15.96,-8.42,4.26,2.79,2:46:52,34.219376N,-112.948662W,1116.70,0.01,16
15323477,33.78,1058.74,47,15.98,-8.35,4.30,2.80,2:46:53,34.219376N,-112.948662W,1116.70,0.02,16
15324478,33.76,1058.74,48,15.99,-8.38,4.18,2.79,2:46:54,34.219376N,-112.948662W,1116.70,0.01,16
15325479,33.75,1058.74,42,15.97,-8.32,4.21,2.78,2:46:55,34.219376N,-112.948662W,1116.70,0.01,16
15326480,33.74,1058.74,35,15.98,-8.44,4.18,2.79,2:46:56,34.219376N,-112.948662W,1116.80,0.00,16
15327481,33.74,1058.84,40,15.98,-8.43,4.15,2.77,2:46:57,34.219376N,-112.948662W,1116.80,0.01,16
15328482,33.73,1058.74,40,15.98,-8.34,4.22,2.78,2:46:58,34.219376N,-112.948662W,1116.80,0.00,16
15329483,33.72,1058.65,43,15.99,-8.40,4.26,2.79,2:46:59,34.219376N,-112.948662W,1116.80,0.00,16
15330484,33.73,1058.65,40,16.00,-8.39,4.15,2.79,2:47:0,34.219376N,-112.948662W,1116.80,0.01,16
15331485,33.74,1058.65,40,16.01,-8.46,4.18,2.78,2:47:1,34.219376N,-112.948662W,1116.80,0.00,16
15332486,33.74,1058.56,70,15.99,-8.43,4.26,2.80,2:47:2,34.219376N,-112.948662W,1116.80,0.01,16
15333487,33.75,1058.56,43,16.04,-8.46,4.29,2.76,2:47:3,34.219376N,-112.948662W,1116.80,0.01,16
15334488,33.74,1058.47,34,16.07,-8.43,4.26,2.71,2:47:4,34.219376N,-112.948662W,1116.80,0.01,16
15335489,33.73,1058.47,47,16.04,-8.44,4.12,2.76,2:47:5,34.219376N,-112.948662W,1116.80,0.01,16
15336490,33.72,1058.47,35,16.04,-8.34,4.34,2.83,2:47:6,34.219376N,-112.948662W,1116.80,0.00,16
15337491,33.71,1058.47,47,16.05,-8.38,4.25,2.76,2:47:7,34.219376N,-112.948662W,1116.80,0.01,16
15338492,33.70,1058.56,39,16.03,-8.45,4.20,2.78,2:47:8,34.219376N,-112.948662W,1116.80,0.01,16
15339493,33.70,1058.65,44,16.02,-8.48,4.13,2.77,2:47:9,34.219376N,-112.948662W,1116.90,0.01,16
15340494,33.71,1058.74,39,16.07,-8.51,4.18,2.76,2:47:10,34.219376N,-112.948662W,1116.90,0.00,16
15341495,33.72,1058.84,33,16.07,-8.48,4.19,2.77,2:47:11,34.219376N,-112.948662W,1116.90,0.02,16
15342496,33.72,1058.93,47,16.03,-8.45,4.22,2.76,2:47:12,34.219376N,-112.948662W,1116.90,0.01,16
15343497,33.71,1058.93,50,16.07,-8.39,4.18,2.76,2:47:13,34.219376N,-112.948662W,1116.90,0.01,16
15344498,33.72,1058.93,43,16.06,-8.44,4.28,2.77,2:47:14,34.219376N,-112.948662W,1116.90,0.01,16
15345499,33.72,1058.84,36,16.08,-8.41,4.26,2.79,2:47:15,34.219376N,-112.948662W,1116.90,0.02,16
15346500,33.72,1058.93,49,16.07,-8.49,4.18,2.78,2:47:16,34.219376N,-112.948662W,1116.90,0.00,16
15347501,33.72,1058.84,42,16.10,-8.41,4.24,2.77,2:47:17,34.219376N,-112.948662W,1116.90,0.01,16
15348502,33.72,1058.84,47,16.11,-8.41,4.20,2.77,2:47:18,34.219376N,-112.948662W,1116.90,0.00,16
15349503,33.72,1058.93,40,16.08,-8.48,4.22,2.79,2:47:19,34.219376N,-112.948662W,1116.90,0.03,16
15350504,33.72,1059.02,48,16.06,-8.47,4.20,2.78,2:47:20,34.219376N,-112.948662W,1116.90,0.01,16
15351505,33.71,1059.02,43,16.16,-8.43,4.14,2.82,2:47:21,34.219376N,-112.948662W,1116.90,0.00,16
15352506,33.72,1058.84,39,16.10,-8.56,4.10,2.79,2:47:22,34.219376N,-112.948662W,1116.90,0.03,16
15353507,33.71,1058.84,47,16.14,-8.36,4.11,2.83,2:47:23,34.219376N,-112.948662W,1117.00,0.01,16
15354508,33.71,1058.74,55,16.16,-8.43,4.20,2.81,2:47:24,34.219376N,-112.948662W,1117.00,0.01,16
15355509,33.70,1058.74,44,16.13,-8.47,4.23,2.78,2:47:25,34.219376N,-112.948662W,1117.00,0.01,16
15356510,33.70,1058.65,35,16.19,-8.23,4.30,2.74,2:47:26,34.219376N,-112.948662W,1117.00,0.01,16
15357511,33.69,1058.56,59,16.12,-8.37,4.29,2.72,2:47:27,34.219376N,-112.948662W,1117.00,0.01,16
15358512,33.70,1058.56,57,16.20,-8.41,4.22,2.79,2:47:28,34.219376N,-112.948662W,1117.00,0.00,16
15359513,33.71,1058.56,39,16.18,-8.43,4.28,2.81,2:47:29,34.219376N,-112.948662W,1117.00,0.03,16
15360514,33.70,1058.56,50,16.21,-8.32,4.23,2.78,2:47:30,34.219376N,-112.948662W,1117.00,0.01,16
15361515,33.71,1058.65,60,16.19,-8.38,4.25,2.72,2:47:31,34.219376N,-112.948662W,1117.00,0.01,16
15362516,33.70,1058.74,39,16.19,-8.48,4.21,2.81,2:47:32,34.219376N,-112.948662W,1117.00,0.02,16
15363517,33.69,1058.65,36,16.19,-8.65,4.12,2.77,2:47:33,34.219376N,-112.948662W,1117.00,0.00,16
15364518,33.67,1058.65,45,16.25,-8.43,4.09,2.79,2:47:34,34.219376N,-112.948662W,1117.00,0.02,16
15365519,33.66,1058.56,42,16.22,-8.50,4.09,2.78,2:47:35,34.219376N,-112.948662W,1117.00,0.02,16
15366520,33.64,1058.56,35,16.23,-8.32,4.22,2.62,2:47:36,34.219376N,-112.948662W,1117.00,0.01,16
15367521,33.64,1058.65,50,16.23,-8.46,4.37,2.71,2:47:37,34.219376N,-112.948662W,1117.00,0.01,16
15368522,33.59,1058.65,31,16.23,-8.42,4.29,2.80,2:47:38,34.219376N,-112.948662W,1117.00,0.02,16
15369523,33.55,1058.56,43,16.20,-8.31,4.13,2.82,2:47:39,34.219376N,-112.948662W,1117.00,0.01,16
15370524,33.52,1058.56,45,16.21,-8.41,4.15,2.82,2:47:40,34.219376N,-112.948662W,1117.00,0.00,16
15371525,33.50,1058.56,52,16.23,-8.46,4.29,2.71,2:47:41,34.219376N,-112.948662W,1117.00,0.01,16
15372526,33.48,1058.56,48,16.22,-8.44,4.24,2.88,2:47:42,34.219376N,-112.948662W,1117.00,0.02,16
15373527,33.45,1058.56,78,16.27,-8.21,4.66,2.79,2:47:43,34.219376N,-112.948662W,1117.00,0.01,16
15374528,33.41,1058.56,49,16.25,-8.55,4.57,2.73,2:47:44,34.219376N,-112.948662W,1117.00,0.01,16
15375529,33.38,1058.56,72,16.25,-8.45,4.20,2.88,2:47:45,34.219376N,-112.948662W,1117.10,0.01,16
15376530,33.35,1058.56,53,16.28,-8.29,4.16,2.77,2:47:46,34.219376N,-112.948662W,1117.00,0.01,16
15377531,33.33,1058.56,44,16.27,-8.48,4.13,2.73,2:47:47,34.219376N,-112.948662W,1117.10,0.01,16
15378532,33.33,1058.47,44,16.31,-8.43,4.16,2.74,2:47:48,34.219376N,-112.948662W,1117.10,0.01,16
15379533,33.32,1058.65,50,16.32,-8.74,4.12,2.73,2:47:49,34.219376N,-112.948662W,1117.10,0.00,16
15380534,33.31,1058.56,40,16.27,-8.61,3.97,2.83,2:47:50,34.219376N,-112.948662W,1117.10,0.02,16
15381535,33.30,1058.56,49,16.27,-8.26,4.35,2.67,2:47:51,34.219376N,-112.948662W,1117.10,0.01,16
15382536,33.28,1058.47,40,16.31,-8.30,4.26,2.78,2:47:52,34.219376N,-112.948662W,1117.10,0.01,16
15383537,33.26,1058.47,45,16.32,-8.21,4.27,2.88,2:47:53,34.219376N,-112.948662W,1117.10,0.01,16
15384538,33.23,1058.47,38,16.36,-8.30,4.26,2.75,2:47:54,34.219376N,-112.948662W,1117.10,0.01,16
15385539,33.19,1058.56,64,16.34,-8.52,4.23,2.79,2:47:55,34.219376N,-112.948662W,1117.10,0.01,16
15386540,33.17,1058.56,45,16.39,-8.51,4.19,2.79,2:47:56,34.219376N,-112.948662W,1117.10,0.00,16
15387541,33.16,1058.56,62,16.32,-8.54,4.15,2.80,2:47:57,34.219376N,-112.948662W,1117.10,0.01,16
15388542,33.16,1058.56,40,16.34,-8.34,4.11,2.79,2:47:58,34.219376N,-112.948662W,1117.10,0.01,16
15389543,33.14,1058.56,47,16.36,-8.38,4.09,2.75,2:47:59,34.219376N,-112.948662W,1117.10,0.00,16
15390544,33.12,1058.47,50,16.37,-8.63,4.07,2.78,2:48:0,34.219376N,-112.948662W,1117.10,0.01,16
15391545,33.11,1058.56,40,16.38,-8.59,4.09,2.81,2:48:1,34.219376N,-112.948662W,1117.10,0.01,16
15392546,33.11,1058.56,40,16.38,-8.59,4.12,2.75,2:48:2,34.219376N,-112.948662W,1117.10,0.01,16
