time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
9310470,24.86,24350.36,352,-8.40,-0.44,-0.23,9.96,1:6:40,34.059864N,-113.260490W,26790.00,12.10,15
9311471,24.86,24025.58,365,-8.44,-0.48,-0.44,9.92,1:6:41,34.059845N,-113.260445W,26794.20,12.48,15
9312472,24.85,23904.79,356,-8.43,-0.49,-0.42,9.89,1:6:42,34.059830N,-113.260376W,26798.30,12.48,15
9313473,24.86,23793.55,392,-8.40,-0.33,-0.38,9.93,1:6:43,34.059826N,-113.260330W,26802.20,12.27,15
9314474,24.86,23800.15,399,-8.42,-0.19,-0.14,9.99,1:6:44,34.059826N,-113.260262W,26806.00,12.20,15
9315475,24.88,23767.23,419,-8.41,-0.17,-0.07,10.05,1:6:45,34.059826N,-113.260208W,26809.60,12.13,15
9316476,24.91,23306.35,14,-8.41,-0.07,-0.18,10.14,1:6:46,34.059837N,-113.260147W,26813.00,12.06,15
9317477,25.09,23134.22,392,-8.41,-0.14,-0.27,10.15,1:6:47,34.059845N,-113.260094W,26816.40,12.03,15
9318478,25.60,22960.40,10,-8.37,-0.31,-0.22,10.20,1:6:48,34.059853N,-113.260033W,26819.70,12.06,15
9319479,25.92,22921.56,372,-8.44,-0.61,-0.11,10.19,1:6:49,34.059860N,-113.259979W,26823.10,12.27,15
9320480,26.21,23155.41,353,-8.40,-0.35,0.02,10.21,1:6:50,34.059864N,-113.259918W,26826.70,12.21,15
9321481,25.96,23332.30,313,-8.32,-0.16,-0.23,10.17,1:6:51,34.059864N,-113.259850W,26830.30,11.84,15
9322482,25.77,23488.83,385,-8.30,-0.40,-0.18,10.09,1:6:52,34.059868N,-113.259804W,26834.20,11.31,15
9323483,25.62,23963.66,431,-8.36,-0.17,-0.00,9.96,1:6:53,34.059875N,-113.259750W,26838.20,10.95,15
9324484,25.51,23589.00,462,-8.36,-0.01,-0.22,9.91,1:6:54,34.059883N,-113.259697W,26842.30,10.52,15
9325485,25.50,23213.68,431,-8.35,-0.06,-0.32,9.89,1:6:55,34.059883N,-113.259651W,26846.40,10.01,15
9326486,25.76,23080.67,384,-8.30,-0.37,-0.22,9.95,1:6:56,34.059879N,-113.259598W,26850.20,9.74,15
9327487,26.18,23042.78,367,-8.30,-0.53,-0.13,9.99,1:6:57,34.059868N,-113.259560W,26854.00,9.68,15
9328488,26.47,23046.55,372,-8.30,-0.56,-0.07,10.03,1:6:58,34.059856N,-113.259506W,26857.50,9.18,15
9329489,26.65,23074.97,370,-8.32,-0.37,-0.06,10.07,1:6:59,34.059845N,-113.259468W,26861.00,8.53,15
9330490,26.80,23056.01,405,-8.30,-0.20,-0.13,10.07,1:7:0,34.059834N,-113.259445W,26864.50,7.79,15
9331491,26.95,22873.88,367,-8.30,-0.07,-0.33,10.10,1:7:1,34.059826N,-113.259407W,26867.90,7.29,15
9332492,27.01,22848.38,415,-8.29,0.06,-0.29,10.16,1:7:2,34.059822N,-113.259369W,26871.20,7.00,15
9333493,26.67,23128.45,380,-8.27,-0.11,-0.13,10.23,1:7:3,34.059818N,-113.259338W,26874.60,6.99,15
9334494,26.39,23248.96,369,-8.27,-0.41,-0.23,10.17,1:7:4,34.059807N,-113.259300W,26878.00,7.07,15
9335495,26.19,23243.06,341,-8.29,-0.50,-0.31,10.14,1:7:5,34.059799N,-113.259277W,26881.50,7.15,15
9336496,26.04,23429.29,325,-8.29,-0.34,-0.56,10.06,1:7:6,34.059788N,-113.259239W,26885.20,7.08,15
9337497,25.93,23570.06,331,-8.28,-0.32,-0.43,10.06,1:7:7,34.059784N,-113.259216W,26889.00,6.88,15
9338498,25.80,23661.22,323,-8.27,-0.20,-0.33,10.04,1:7:8,34.059792N,-113.259178W,26892.90,7.35,15
