time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
13814970,29.79,1055.79,0,3.61,-8.51,4.11,2.79,2:21:45,34.219368N,-112.948662W,1115.20,0.02,14
13815971,29.80,1055.79,0,3.61,-8.52,4.18,2.78,2:21:46,34.219368N,-112.948662W,1115.20,0.02,14
13816972,29.78,1055.79,0,3.65,-8.33,4.36,2.83,2:21:47,34.219368N,-112.948662W,1115.20,0.01,14
13817973,29.78,1055.88,0,3.64,-8.43,4.33,2.78,2:21:48,34.219368N,-112.948662W,1115.20,0.00,14
13818974,29.76,1055.88,0,3.65,-8.42,4.24,2.79,2:21:49,34.219368N,-112.948662W,1115.20,0.02,14
13819975,29.74,1055.88,0,3.65,-8.47,4.21,2.80,2:21:50,34.219368N,-112.948662W,1115.20,0.02,14
13820976,29.73,1055.98,0,3.65,-8.52,4.14,2.81,2:21:51,34.219368N,-112.948662W,1115.20,0.01,14
13821977,29.73,1055.88,0,3.68,-8.48,4.17,2.80,2:21:52,34.219368N,-112.948662W,1115.20,0.02,14
13822978,29.73,1055.98,0,3.70,-8.50,4.17,2.81,2:21:53,34.219368N,-112.948662W,1115.20,0.02,14
13823979,29.74,1055.98,0,3.71,-8.53,4.16,2.81,2:21:54,34.219368N,-112.948662W,1115.20,0.01,14
13824980,29.75,1055.88,0,3.71,-8.49,4.15,2.79,2:21:55,34.219368N,-112.948662W,1115.20,0.02,14
13825981,29.77,1055.88,0,3.76,-8.48,4.16,2.79,2:21:56,34.219368N,-112.948662W,1115.20,0.00,14
13826982,29.79,1055.88,0,3.75,-8.48,4.16,2.79,2:21:57,34.219368N,-112.948662W,1115.20,0.03,14
13827983,29.81,1055.88,0,3.72,-8.48,4.17,2.80,2:21:58,34.219368N,-112.948662W,1115.20,0.01,14
13828984,29.84,1055.88,0,3.78,-8.48,4.19,2.79,2:21:59,34.219368N,-112.948662W,1115.20,0.00,14
13829985,29.87,1055.79,0,3.83,-8.49,4.17,2.80,2:22:0,34.219368N,-112.948662W,1115.20,0.02,14
13830986,29.89,1055.88,0,3.83,-8.45,4.18,2.80,2:22:1,34.219368N,-112.948662W,1115.20,0.01,14
13831987,29.91,1055.88,0,3.84,-8.46,4.23,2.80,2:22:2,34.219368N,-112.948662W,1115.20,0.01,14
13832988,29.94,1055.88,0,3.87,-8.46,4.18,2.81,2:22:3,34.219368N,-112.948662W,1115.20,0.02,14
13833989,29.98,1055.79,0,3.85,-8.46,4.19,2.80,2:22:4,34.219368N,-112.948662W,1115.20,0.02,14
13834990,30.01,1055.79,0,3.87,-8.45,4.19,2.81,2:22:5,34.219368N,-112.948662W,1115.20,0.00,14
13835991,30.04,1055.79,0,3.90,-8.45,4.20,2.79,2:22:6,34.219368N,-112.948662W,1115.20,0.01,14
13836992,30.07,1055.70,0,3.93,-8.48,4.15,2.80,2:22:7,34.219368N,-112.948662W,1115.10,0.01,14
13837993,30.10,1055.61,0,3.98,-8.48,4.13,2.80,2:22:8,34.219368N,-112.948662W,1115.10,0.02,14
13838994,30.13,1055.61,0,3.97,-8.51,4.18,2.80,2:22:9,34.219368N,-112.948662W,1115.10,0.01,14
13839995,30.16,1055.61,0,3.97,-8.42,4.23,2.81,2:22:10,34.219368N,-112.948662W,1115.10,0.01,14
13840996,30.18,1055.61,0,4.03,-8.47,4.21,2.81,2:22:11,34.219368N,-112.948662W,1115.10,0.01,14
13841997,30.21,1055.61,0,4.06,-8.45,4.24,2.79,2:22:12,34.219368N,-112.948662W,1115.10,0.02,14
13842998,30.25,1055.70,0,4.02,-8.47,4.22,2.81,2:22:13,34.219368N,-112.948662W,1115.10,0.00,14
13843999,30.27,1055.79,0,4.05,-8.46,4.14,2.82,2:22:14,34.219368N,-112.948662W,1115.10,0.01,14
13845000,30.31,1055.79,0,4.09,-8.45,4.23,2.82,2:22:15,34.219368N,-112.948662W,1115.10,0.00,14
13846001,30.34,1055.88,0,4.09,-8.37,4.27,2.81,2:22:16,34.219368N,-112.948662W,1115.10,0.01,14
13847002,30.37,1055.88,0,4.06,-8.43,4.17,2.81,2:22:17,34.219368N,-112.948662W,1115.10,0.01,14
13848003,30.39,1055.88,0,4.09,-8.46,4.18,2.79,2:22:18,34.219368N,-112.948662W,1115.10,0.02,14
13849004,30.42,1055.88,0,4.11,-8.47,4.21,2.80,2:22:19,34.219368N,-112.948662W,1115.10,0.02,14
13850005,30.46,1055.88,0,4.12,-8.46,4.20,2.80,2:22:20,34.219368N,-112.948662W,1115.10,0.01,14
13851006,30.48,1055.98,0,4.12,-8.46,4.23,2.79,2:22:21,34.219368N,-112.948662W,1115.10,0.02,14
13852007,30.50,1055.98,0,4.11,-8.31,4.30,2.79,2:22:22,34.219368N,-112.948662W,1115.10,0.00,14
13853008,30.52,1055.98,0,4.14,-8.56,4.18,2.81,2:22:23,34.219368N,-112.948662W,1115.10,0.05,14
