time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
11112270,-11.29,16955.13,208,0.51,-5.79,1.13,6.92,1:36:42,34.072166N,-113.165337W,17540.40,54.51,13
11113271,-11.40,16967.45,277,0.52,4.30,-0.22,11.32,1:36:43,34.072250N,-113.165085W,17520.20,51.04,13
11114272,-11.55,16970.69,194,0.50,-6.86,-9.57,10.59,1:36:44,34.072308N,-113.164841W,17500.90,55.34,13
11115273,-11.69,16987.58,201,0.48,14.34,5.94,10.10,1:36:45,34.072338N,-113.164566W,17481.60,57.96,13
11116274,-11.83,16961.61,243,0.50,-8.78,3.43,7.45,1:36:46,34.072407N,-113.164253W,17463.50,75.75,13
11117275,-11.98,16959.67,298,0.48,-7.13,4.40,12.77,1:36:47,34.072495N,-113.163918W,17445.10,65.49,13
11118276,-12.10,16955.78,465,0.50,6.09,-0.46,13.40,1:36:48,34.072617N,-113.163651W,17426.90,65.49,13
11119277,-12.21,16960.96,235,0.50,-11.08,-5.88,8.95,1:36:49,34.072758N,-113.163406W,17408.10,58.86,13
11120278,-12.30,16938.97,176,0.49,10.00,3.13,2.58,1:36:50,34.072838N,-113.163147W,17390.50,55.93,13
11121279,-12.39,16922.20,264,0.48,-12.80,9.29,8.87,1:36:51,34.072918N,-113.162865W,17371.30,60.98,13
11122280,-12.54,16908.69,277,0.47,8.88,23.25,15.28,1:36:52,34.073009N,-113.162582W,17353.30,65.77,13
11123281,-12.65,16894.57,253,0.43,-12.19,1.42,6.25,1:36:53,34.073051N,-113.162254W,17336.80,76.12,13
11124282,-12.75,16880.47,327,0.47,39.44,-5.81,-4.03,1:36:54,34.073135N,-113.161896W,17320.40,76.20,12
11125283,-12.85,16920.27,468,0.46,8.36,-0.49,7.99,1:36:55,34.073273N,-113.161629W,17304.30,54.48,13
11126284,-12.92,16892.64,435,0.45,-6.15,-8.15,10.01,1:36:56,34.073349N,-113.161354W,17288.70,63.09,13
11127285,-12.96,16865.13,226,0.45,-10.95,2.36,12.49,1:36:57,34.073452N,-113.161087W,17273.00,55.16,13
11128286,-12.99,16842.19,31,0.42,-9.75,4.14,8.33,1:36:58,34.073517N,-113.160881W,17253.10,43.17,13
11129287,-13.08,16817.43,128,0.45,10.16,3.18,7.35,1:36:59,34.073593N,-113.160637W,17234.00,68.91,13
11130288,-13.26,16743.71,376,0.43,11.54,-0.61,13.56,1:37:0,34.073689N,-113.160316W,17215.90,66.59,13
11131289,-13.05,16738.70,259,0.45,22.69,-11.88,-0.60,1:37:1,34.073772N,-113.160004W,17198.80,74.53,13
11132290,-13.21,16809.83,419,0.40,-3.61,-10.45,10.14,1:37:2,34.073875N,-113.159668W,17183.20,77.19,13
11133291,-13.34,16792.76,450,0.41,5.41,-8.80,8.60,1:37:3,34.073975N,-113.159348W,17170.20,89.72,12
11134292,-13.40,16761.90,292,0.40,-13.62,9.03,10.09,1:37:4,34.074047N,-113.159042W,17160.80,69.83,13
11135293,-13.46,16738.07,360,0.36,-12.18,11.29,6.46,1:37:5,34.074097N,-113.158783W,17141.80,48.41,13
11136294,-13.54,16691.91,204,0.36,-19.76,-2.27,9.48,1:37:6,34.074142N,-113.158592W,17121.80,47.74,13
11137295,-13.59,16675.15,175,0.39,-12.59,5.76,9.49,1:37:7,34.074162N,-113.158295W,17103.20,64.53,13
11138296,-13.63,16659.67,350,0.32,4.69,5.11,11.91,1:37:8,34.074230N,-113.158043W,17084.60,49.91,13
11139297,-13.75,16646.08,345,0.34,-15.87,-16.29,9.97,1:37:9,34.074268N,-113.157776W,17065.90,70.52,12
11140298,-13.87,16618.98,228,0.32,-3.51,2.24,3.76,1:37:10,34.074303N,-113.157425W,17048.50,63.24,13
11141299,-13.94,16581.60,302,0.32,-1.32,-0.10,9.45,1:37:11,34.074368N,-113.157158W,17030.10,61.83,13
11142300,-14.05,16645.46,401,0.27,-1.34,-7.95,6.67,1:37:12,34.074478N,-113.156876W,17012.40,66.03,13
11143301,-14.14,16617.75,211,0.35,1.76,1.80,11.04,1:37:13,34.074509N,-113.156586W,16996.10,50.33,13
11144302,-14.19,16596.28,255,0.29,-3.29,-5.41,10.82,1:37:14,34.074570N,-113.156349W,16977.80,63.34,13
11145303,-14.27,16650.40,391,0.23,-26.54,22.46,-9.38,1:37:15,34.074669N,-113.156029W,16961.30,69.24,13
11146304,-14.36,16650.40,311,0.25,9.52,-2.09,5.90,1:37:16,34.074738N,-113.155739W,16945.30,44.90,12
11147305,-14.40,16609.77,235,0.25,-7.24,-1.74,2.12,1:37:17,34.074799N,-113.155518W,16930.50,63.54,13
11148306,-14.44,16569.39,141,0.29,2.76,2.72,7.17,1:37:18,34.074837N,-113.155159W,16912.20,75.75,13
11149307,-14.58,16542.60,253,0.21,-5.75,-4.93,11.35,1:37:19,34.074898N,-113.154816W,16892.40,68.39,13
11150308,-14.73,16485.75,270,0.17,0.89,14.70,12.52,1:37:20,34.074959N,-113.154495W,16874.90,80.67,13
11151309,-14.85,16459.91,220,0.23,-6.61,4.72,16.27,1:37:21,34.075039N,-113.154099W,16856.70,82.01,13
