time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
14715870,31.88,1056.90,31,12.38,-8.40,4.23,2.76,2:36:45,34.219379N,-112.948647W,1116.70,0.01,16
14716871,31.88,1056.99,38,12.41,-8.46,4.21,2.81,2:36:46,34.219379N,-112.948647W,1116.70,0.02,16
14717872,31.88,1056.99,39,12.41,-8.48,4.22,2.74,2:36:47,34.219379N,-112.948647W,1116.70,0.01,16
14718873,31.88,1056.99,38,12.44,-8.43,4.09,2.78,2:36:48,34.219379N,-112.948647W,1116.70,0.03,16
14719874,31.88,1056.99,33,12.44,-8.36,3.98,2.79,2:36:49,34.219379N,-112.948647W,1116.70,0.00,16
14720875,31.87,1056.99,31,12.46,-8.59,4.06,2.75,2:36:50,34.219379N,-112.948647W,1116.70,0.01,16
14721876,31.86,1056.90,25,12.46,-8.33,4.25,2.74,2:36:51,34.219379N,-112.948647W,1116.70,0.00,16
14722877,31.85,1056.99,28,12.44,-8.37,4.27,2.80,2:36:52,34.219379N,-112.948647W,1116.70,0.00,16
14723878,31.82,1056.99,28,12.47,-8.34,4.45,2.67,2:36:53,34.219379N,-112.948647W,1116.70,0.01,16
14724879,31.78,1056.99,20,12.45,-8.54,4.36,2.76,2:36:54,34.219379N,-112.948647W,1116.70,0.00,16
14725880,31.72,1056.99,34,12.49,-8.56,4.20,2.79,2:36:55,34.219379N,-112.948647W,1116.70,0.02,16
14726881,31.70,1056.99,29,12.53,-8.44,4.21,2.75,2:36:56,34.219379N,-112.948647W,1116.70,0.01,16
14727882,31.69,1056.99,31,12.49,-8.51,4.21,2.79,2:36:57,34.219379N,-112.948647W,1116.70,0.03,16
14728883,31.69,1056.99,31,12.51,-8.46,4.21,2.79,2:36:58,34.219379N,-112.948647W,1116.70,0.01,16
14729884,31.70,1056.90,35,12.53,-8.46,4.17,2.82,2:36:59,34.219379N,-112.948647W,1116.70,0.01,16
14730885,31.70,1056.90,30,12.50,-8.45,4.35,2.79,2:37:0,34.219379N,-112.948647W,1116.60,0.02,16
14731886,31.68,1056.90,39,12.53,-8.41,4.15,2.79,2:37:1,34.219379N,-112.948647W,1116.60,0.02,16
14732887,31.67,1056.99,40,12.57,-8.39,4.33,2.80,2:37:2,34.219379N,-112.948647W,1116.60,0.02,16
14733888,31.66,1056.99,35,12.54,-8.23,4.14,2.79,2:37:3,34.219379N,-112.948647W,1116.60,0.02,16
14734889,31.64,1056.99,18,12.56,-8.46,4.20,2.81,2:37:4,34.219379N,-112.948647W,1116.60,0.02,16
14735890,31.63,1057.08,39,12.58,-8.46,4.20,2.79,2:37:5,34.219379N,-112.948647W,1116.60,0.01,16
14736891,31.62,1057.18,30,12.57,-8.48,4.19,2.82,2:37:6,34.219379N,-112.948647W,1116.60,0.01,16
14737892,31.62,1057.18,38,12.59,-8.51,4.15,2.77,2:37:7,34.219379N,-112.948647W,1116.60,0.00,16
14738893,31.59,1057.18,35,12.59,-8.58,4.25,2.81,2:37:8,34.219379N,-112.948647W,1116.60,0.01,16
14739894,31.58,1057.27,36,12.62,-8.47,4.16,2.79,2:37:9,34.219379N,-112.948647W,1116.60,0.01,16
14740895,31.58,1057.18,34,12.60,-8.43,4.16,2.80,2:37:10,34.219379N,-112.948647W,1116.60,0.00,16
14741896,31.57,1057.18,35,12.66,-8.38,4.30,2.77,2:37:11,34.219379N,-112.948647W,1116.60,0.01,16
14742897,31.57,1057.27,33,12.63,-8.48,4.15,2.78,2:37:12,34.219379N,-112.948647W,1116.60,0.01,16
14743898,31.57,1057.18,30,12.63,-8.63,4.04,2.77,2:37:13,34.219379N,-112.948647W,1116.60,0.01,16
14744899,31.56,1057.08,35,12.63,-8.59,4.07,2.78,2:37:14,34.219379N,-112.948647W,1116.60,0.02,16
14745900,31.55,1057.08,33,12.65,-8.54,4.13,2.80,2:37:15,34.219379N,-112.948647W,1116.60,0.02,16
14746901,31.55,1057.08,24,12.64,-8.43,4.19,2.79,2:37:16,34.219379N,-112.948647W,1116.60,0.01,16
14747902,31.56,1057.08,29,12.63,-8.50,4.23,2.77,2:37:17,34.219379N,-112.948647W,1116.60,0.01,16
14748903,31.57,1057.08,33,12.63,-8.42,4.19,2.82,2:37:18,34.219379N,-112.948647W,1116.60,0.01,16
14749904,31.58,1057.08,34,12.64,-8.43,4.22,2.79,2:37:19,34.219379N,-112.948647W,1116.60,0.00,16
14750905,31.59,1057.08,34,12.66,-8.48,4.17,2.80,2:37:20,34.219379N,-112.948647W,1116.60,0.01,16
14751906,31.60,1057.08,33,12.68,-8.49,4.22,2.80,2:37:21,34.219379N,-112.948647W,1116.60,0.01,16
