time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
7808970,-4.96,19996.21,399,-13.95,-0.47,-0.43,10.04,12:41:39,34.037304N,-113.358269W,20949.40,40.61,17
7809971,-4.96,19825.68,351,-13.93,-0.60,-0.11,10.37,12:41:40,34.037415N,-113.358109W,20952.90,41.11,17
7810972,-4.50,19780.22,330,-13.95,-0.48,-0.50,10.43,12:41:41,34.037514N,-113.357948W,20956.20,40.91,17
7811973,-4.36,19634.91,9,-13.95,-0.08,-0.31,10.37,12:41:42,34.037601N,-113.357788W,20959.80,40.43,17
7812974,-3.99,19629.89,353,-13.96,-0.71,-0.48,10.29,12:41:43,34.037701N,-113.357635W,20963.70,39.92,17
7813975,-4.19,19523.59,352,-13.95,-0.42,0.02,10.11,12:41:44,34.037807N,-113.357475W,20967.90,39.47,17
7814976,-3.97,19417.25,361,-13.94,0.18,-0.25,9.82,12:41:45,34.037918N,-113.357338W,20972.70,39.42,17
7815977,-4.09,19566.08,350,-13.93,-0.36,0.06,9.71,12:41:46,34.038021N,-113.357193W,20977.40,39.36,17
7816978,-4.25,19533.44,361,-13.94,-0.89,-0.65,9.71,12:41:47,34.038128N,-113.357071W,20982.70,39.58,17
7817979,-4.36,19584.95,355,-13.95,-0.17,0.11,9.90,12:41:48,34.038246N,-113.356941W,20986.40,39.76,17
7818980,-4.44,19624.88,311,-13.94,-0.50,-0.59,10.09,12:41:49,34.038357N,-113.356812W,20990.70,38.77,17
7819981,-4.47,19670.14,372,-13.95,-0.46,-0.21,10.18,12:41:50,34.038475N,-113.356682W,20994.60,38.55,17
7820982,-4.49,19580.97,316,-13.94,-0.61,-0.16,10.28,12:41:51,34.038593N,-113.356583W,20998.60,38.45,17
7821983,-4.04,19623.88,319,-13.94,-0.07,-0.20,10.30,12:41:52,34.038715N,-113.356445W,21001.30,38.72,17
7822984,-4.16,19664.09,331,-13.94,-0.71,-0.21,10.15,12:41:53,34.038826N,-113.356316W,21005.30,38.52,17
7823985,-4.25,19712.70,39,-13.95,-0.19,-0.16,9.95,12:41:54,34.038933N,-113.356186W,21010.20,39.02,17
7824986,-4.33,19726.96,348,-13.93,-0.41,-0.11,9.91,12:41:55,34.039043N,-113.356049W,21014.40,38.85,17
7825987,-4.35,19737.16,351,-13.93,-0.13,-0.43,10.07,12:41:56,34.039162N,-113.355904W,21017.80,40.32,17
7826988,-4.36,19743.29,352,-13.94,-0.44,-0.56,10.09,12:41:57,34.039253N,-113.355751W,21021.60,40.66,17
7827989,-4.36,19751.48,313,-13.93,-0.10,0.05,10.13,12:41:58,34.039349N,-113.355606W,21025.60,40.69,17
7828990,-4.34,19759.68,323,-13.94,0.39,-0.11,10.23,12:41:59,34.039448N,-113.355453W,21029.70,40.69,17
7829991,-4.32,19767.88,322,-13.96,-0.23,-0.23,10.26,12:42:0,34.039555N,-113.355301W,21033.90,40.66,17
7830992,-4.28,19863.14,362,-13.95,-0.51,0.09,10.18,12:42:1,34.039650N,-113.355148W,21037.60,39.92,17
7831993,-4.28,19643.95,370,-13.93,-0.32,-0.15,9.99,12:42:2,34.039757N,-113.355011W,21042.50,39.97,17
7832994,-4.11,19649.98,337,-13.95,-0.45,-0.00,9.79,12:42:3,34.039867N,-113.354851W,21045.80,39.95,17
