time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
3304469,23.97,421.21,44,33.63,-9.21,2.90,-0.15,11:26:35,33.664604N,-114.007423W,494.50,0.07,18
3305470,23.98,421.21,44,33.65,-10.41,2.59,0.30,11:26:36,33.664600N,-114.007423W,494.60,0.10,18
3306471,23.98,421.21,44,33.67,-9.10,3.67,-0.06,11:26:37,33.664600N,-114.007423W,494.70,0.12,18
3307472,23.98,421.21,44,33.64,-9.38,3.14,-0.25,11:26:38,33.664600N,-114.007423W,494.80,0.10,18
3308473,23.98,421.13,44,33.66,-9.18,3.17,-0.40,11:26:39,33.664600N,-114.007423W,494.90,0.08,18
3309474,23.98,421.13,44,33.66,-9.29,2.99,-0.32,11:26:40,33.664600N,-114.007423W,495.00,0.06,18
3310475,23.98,421.21,44,33.68,-9.27,3.13,-0.39,11:26:41,33.664600N,-114.007423W,495.00,0.01,18
3311476,23.98,421.30,44,33.63,-9.21,3.00,-0.39,11:26:42,33.664600N,-114.007423W,495.00,0.02,18
3312477,23.98,421.30,43,33.59,-9.28,3.16,-0.31,11:26:43,33.664600N,-114.007423W,495.00,0.17,18
3313478,23.99,421.30,43,33.61,-9.22,2.92,-0.55,11:26:44,33.664600N,-114.007423W,495.00,0.23,18
3314479,23.99,421.30,43,33.65,-9.34,3.01,-0.24,11:26:45,33.664600N,-114.007423W,494.90,0.15,18
3315480,23.99,421.21,43,33.64,-9.32,3.17,-0.39,11:26:46,33.664600N,-114.007423W,494.90,0.08,18
3316481,24.00,421.30,44,33.68,-9.16,3.32,-0.33,11:26:47,33.664600N,-114.007423W,494.90,0.02,18
3317482,24.00,421.30,44,33.64,-9.20,3.31,-0.32,11:26:48,33.664600N,-114.007423W,495.00,0.05,18
3318483,24.01,421.30,44,33.67,-9.18,3.63,-0.07,11:26:49,33.664597N,-114.007423W,495.00,0.03,18
3319484,24.02,421.30,44,33.64,-9.37,3.61,-0.49,11:26:50,33.664597N,-114.007423W,495.10,0.06,18
3320485,24.03,421.30,44,33.69,-9.26,3.23,-0.18,11:26:51,33.664597N,-114.007423W,495.10,0.08,18
3321486,24.04,421.30,44,33.62,-9.11,3.53,-0.23,11:26:52,33.664597N,-114.007423W,495.10,0.05,18
3322487,24.04,421.30,44,33.65,-9.16,3.32,-0.26,11:26:53,33.664597N,-114.007423W,495.10,0.07,18
3323488,24.05,421.30,44,33.67,-8.96,3.40,-0.38,11:26:54,33.664597N,-114.007423W,495.10,0.10,18
3324489,24.05,421.21,44,33.66,-9.19,3.56,-0.15,11:26:55,33.664597N,-114.007423W,495.10,0.03,18
3325490,24.05,421.21,44,33.68,-9.05,3.30,-0.15,11:26:56,33.664597N,-114.007423W,495.10,0.02,18
3326491,24.06,421.21,44,33.68,-9.21,3.28,0.08,11:26:57,33.664597N,-114.007408W,495.10,0.03,18
3327492,24.06,421.13,44,33.68,-9.15,3.28,-1.07,11:26:58,33.664597N,-114.007408W,495.10,0.03,18
3328493,24.07,421.21,45,33.71,-9.16,3.35,-0.10,11:26:59,33.664597N,-114.007408W,495.10,0.03,18
3329494,24.08,421.21,44,33.68,-9.20,3.39,-0.11,11:27:0,33.664597N,-114.007408W,495.10,0.06,18
3330495,24.08,421.21,44,33.64,-9.15,3.39,-0.06,11:27:1,33.664597N,-114.007408W,495.10,0.02,18
3331496,24.09,421.21,44,33.67,-9.13,3.41,-0.22,11:27:2,33.664597N,-114.007408W,495.20,0.20,18
3332497,24.10,421.21,45,33.69,-9.14,3.50,-0.19,11:27:3,33.664597N,-114.007408W,495.10,0.13,18
3333498,24.11,421.30,44,33.69,-9.16,3.34,0.20,11:27:4,33.664597N,-114.007408W,495.10,0.08,18
3334499,24.13,421.21,44,33.67,-9.24,3.44,0.01,11:27:5,33.664597N,-114.007408W,495.10,0.08,18
3335500,24.13,421.21,44,33.71,-9.22,3.31,-0.15,11:27:6,33.664597N,-114.007408W,495.10,0.07,18
3336501,24.14,421.21,44,33.65,-9.27,3.35,0.14,11:27:7,33.664597N,-114.007408W,495.00,0.08,18
3337502,24.14,421.21,44,33.65,-9.15,3.21,0.01,11:27:8,33.664597N,-114.007408W,495.00,0.05,18
3338503,24.14,421.21,44,33.68,-9.23,3.56,0.29,11:27:9,33.664597N,-114.007408W,495.00,0.03,18
3339504,24.14,421.21,44,33.66,-9.29,3.39,-0.30,11:27:10,33.664597N,-114.007408W,495.00,0.05,18
3340505,24.15,421.21,44,33.69,-9.15,3.43,-0.14,11:27:11,33.664597N,-114.007408W,495.00,0.03,18
3341506,24.15,421.30,44,33.69,-9.14,3.28,-0.33,11:27:12,33.664597N,-114.007408W,495.00,0.05,18
3342507,24.15,421.30,44,33.68,-8.95,3.38,0.24,11:27:13,33.664597N,-114.007408W,495.00,0.02,18
3343508,24.15,421.30,43,33.67,-8.90,3.06,-0.07,11:27:14,33.664597N,-114.007408W,495.00,0.05,18
3344509,24.15,421.21,44,33.68,-9.60,3.16,-0.11,11:27:15,33.664597N,-114.007408W,495.00,0.05,18
3345510,24.16,421.21,44,33.64,-9.13,3.40,0.01,11:27:16,33.664597N,-114.007408W,495.10,0.03,18
3346511,24.16,421.30,44,33.66,-9.21,3.41,-0.34,11:27:17,33.664597N,-114.007408W,495.10,0.05,18
3347512,24.17,421.30,43,33.69,-9.11,3.25,-0.44,11:27:18,33.664597N,-114.007408W,495.10,0.06,18
3348513,24.17,421.30,43,33.69,-8.96,3.52,-0.17,11:27:19,33.664597N,-114.007408W,495.10,0.05,18
3349514,24.18,421.30,44,33.68,-9.08,3.87,-0.01,11:27:20,33.664597N,-114.007408W,495.10,0.05,18
3350515,24.19,421.30,44,33.67,-9.48,2.20,-0.18,11:27:21,33.664597N,-114.007408W,495.10,0.06,18
3351516,24.20,421.30,43,33.69,-9.24,3.31,-0.02,11:27:22,33.664597N,-114.007408W,495.10,0.23,18
3352517,24.20,421.39,44,33.65,-9.62,2.25,0.11,11:27:23,33.664597N,-114.007408W,495.10,0.15,18
3353518,24.20,421.39,44,33.69,-9.06,2.57,-0.14,11:27:24,33.664597N,-114.007408W,495.10,0.09,18
