time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
18019170,33.73,1061.05,81,22.00,-8.49,4.11,2.81,3:31:48,34.219364N,-112.948669W,1116.60,0.02,15
18020171,33.75,1061.05,81,21.99,-8.48,4.13,2.79,3:31:49,34.219364N,-112.948669W,1116.60,0.01,15
18021172,33.77,1060.96,79,21.98,-8.49,4.14,2.80,3:31:50,34.219364N,-112.948669W,1116.60,0.02,15
18022173,33.78,1060.87,84,22.00,-8.52,4.14,2.79,3:31:51,34.219364N,-112.948669W,1116.60,0.01,15
18023174,33.79,1060.87,75,21.98,-8.52,4.12,2.80,3:31:52,34.219364N,-112.948669W,1116.60,0.01,15
18024175,33.79,1060.87,81,21.99,-8.54,4.09,2.79,3:31:53,34.219364N,-112.948669W,1116.60,0.01,15
18025176,33.80,1060.96,79,21.98,-8.53,4.11,2.79,3:31:54,34.219364N,-112.948669W,1116.60,0.00,15
18026177,33.81,1060.87,78,22.01,-8.53,4.09,2.79,3:31:55,34.219364N,-112.948669W,1116.60,0.01,15
18027178,33.82,1061.05,77,22.02,-8.53,4.10,2.79,3:31:56,34.219364N,-112.948669W,1116.60,0.01,15
18028179,33.84,1060.96,75,22.00,-8.55,4.16,2.80,3:31:57,34.219364N,-112.948669W,1116.60,0.02,15
18029180,33.85,1060.96,79,22.00,-8.54,4.17,2.79,3:31:58,34.219364N,-112.948669W,1116.60,0.01,15
18030181,33.85,1060.96,82,22.01,-8.59,4.02,2.82,3:31:59,34.219364N,-112.948669W,1116.60,0.01,15
18031182,33.86,1061.05,79,22.04,-8.47,4.12,2.78,3:32:0,34.219364N,-112.948669W,1116.60,0.01,15
18032183,33.86,1061.05,72,22.04,-8.36,4.19,2.80,3:32:1,34.219364N,-112.948669W,1116.60,0.01,15
18033184,33.86,1061.05,78,22.01,-8.37,4.17,2.76,3:32:2,34.219364N,-112.948669W,1116.60,0.00,14
18034185,33.86,1061.14,68,22.01,-8.46,4.14,2.87,3:32:3,34.219364N,-112.948669W,1116.60,0.01,15
18035186,33.86,1061.14,73,22.02,-8.41,4.17,2.81,3:32:4,34.219364N,-112.948669W,1116.60,0.01,15
18036187,33.86,1061.14,72,22.00,-8.37,4.13,2.77,3:32:5,34.219364N,-112.948669W,1116.50,0.01,15
18037188,33.85,1060.96,72,22.04,-8.51,4.14,2.79,3:32:6,34.219364N,-112.948669W,1116.60,0.00,15
18038189,33.85,1060.96,62,22.00,-8.48,4.15,2.81,3:32:7,34.219364N,-112.948669W,1116.60,0.03,15
18039190,33.85,1060.96,91,22.02,-8.42,4.12,2.73,3:32:8,34.219364N,-112.948669W,1116.60,0.01,15
18040191,33.86,1060.96,75,22.05,-8.51,4.10,2.83,3:32:9,34.219364N,-112.948669W,1116.60,0.01,15
18041192,33.85,1060.96,88,22.04,-8.46,4.23,2.77,3:32:10,34.219364N,-112.948669W,1116.60,0.02,15
18042193,33.85,1061.14,70,22.04,-8.37,4.24,2.81,3:32:11,34.219364N,-112.948669W,1116.60,0.01,14
18043194,33.85,1061.24,77,22.04,-8.43,4.25,2.85,3:32:12,34.219364N,-112.948669W,1116.60,0.02,14
18044195,33.84,1061.24,81,22.00,-8.44,4.13,2.78,3:32:13,34.219364N,-112.948669W,1116.60,0.01,14
18045196,33.85,1061.24,78,22.04,-8.56,4.08,2.79,3:32:14,34.219364N,-112.948669W,1116.50,0.01,14
18046197,33.86,1061.33,75,22.04,-8.53,4.15,2.79,3:32:15,34.219364N,-112.948669W,1116.50,0.01,15
18047198,33.85,1061.33,63,22.00,-8.47,4.06,2.85,3:32:16,34.219364N,-112.948669W,1116.50,0.00,15
18048199,33.85,1061.33,70,22.03,-8.42,4.14,2.73,3:32:17,34.219364N,-112.948669W,1116.50,0.03,15
18049200,33.84,1061.33,74,22.04,-8.49,4.17,2.80,3:32:18,34.219364N,-112.948669W,1116.50,0.01,15
18050201,33.83,1061.33,77,22.05,-8.45,4.22,2.79,3:32:19,34.219364N,-112.948669W,1116.50,0.01,15
18051202,33.82,1061.24,78,22.06,-8.47,4.14,2.79,3:32:20,34.219364N,-112.948669W,1116.50,0.01,15
18052203,33.81,1061.24,77,22.04,-8.49,4.15,2.79,3:32:21,34.219364N,-112.948669W,1116.50,0.03,15
18053204,33.83,1061.24,78,22.00,-8.51,4.15,2.78,3:32:22,34.219364N,-112.948669W,1116.50,0.02,15
18054205,33.84,1061.24,79,22.05,-8.48,4.13,2.79,3:32:23,34.219364N,-112.948669W,1116.50,0.01,15
18055206,33.86,1061.24,73,22.07,-8.47,4.13,2.79,3:32:24,34.219364N,-112.948669W,1116.50,0.01,16
18056207,33.87,1061.33,72,22.05,-8.55,4.22,2.81,3:32:25,34.219364N,-112.948669W,1116.50,0.01,16
18057208,33.89,1061.42,75,22.06,-8.51,4.19,2.75,3:32:26,34.219364N,-112.948669W,1116.50,0.01,16
18058209,33.89,1061.33,72,22.07,-8.55,4.02,2.79,3:32:27,34.219364N,-112.948669W,1116.50,0.01,16
18059210,33.88,1061.24,73,22.07,-8.58,4.07,2.75,3:32:28,34.219364N,-112.948669W,1116.50,0.02,16
18060211,33.87,1061.14,73,22.04,-8.42,4.13,2.82,3:32:29,34.219364N,-112.948669W,1116.50,0.01,16
18061212,33.87,1061.05,72,22.04,-8.44,4.19,2.76,3:32:30,34.219364N,-112.948669W,1116.50,0.01,16
18062213,33.86,1061.05,72,22.07,-8.39,4.17,2.79,3:32:31,34.219364N,-112.948669W,1116.50,0.01,16
18063214,33.86,1061.05,72,22.05,-8.54,4.20,2.78,3:32:32,34.219364N,-112.948669W,1116.50,0.00,16
18064215,33.86,1061.24,70,22.05,-8.42,4.16,2.79,3:32:33,34.219364N,-112.948669W,1116.50,0.03,16
18065216,33.85,1061.14,72,22.04,-8.46,4.26,2.78,3:32:34,34.219364N,-112.948669W,1116.50,0.02,16
18066217,33.84,1061.05,72,22.03,-8.48,4.21,2.85,3:32:35,34.219364N,-112.948669W,1116.50,0.01,16
18067218,33.82,1061.14,72,22.07,-8.53,4.21,2.80,3:32:36,34.219364N,-112.948669W,1116.50,0.02,16
18068219,33.80,1061.24,75,22.04,-8.48,4.12,2.78,3:32:37,34.219364N,-112.948669W,1116.50,0.01,16
18069220,33.78,1061.14,74,22.05,-8.60,4.01,2.75,3:32:38,34.219364N,-112.948669W,1116.50,0.01,16
18070221,33.75,1061.24,62,22.07,-8.48,4.09,2.81,3:32:39,34.219364N,-112.948669W,1116.50,0.02,16
18071222,33.74,1061.05,53,22.04,-8.38,4.29,2.71,3:32:40,34.219364N,-112.948669W,1116.50,0.01,16
18072223,33.73,1060.96,72,22.09,-8.44,4.14,2.80,3:32:41,34.219364N,-112.948669W,1116.50,0.01,16
18073224,33.72,1060.96,78,22.07,-8.43,4.05,2.74,3:32:42,34.219364N,-112.948669W,1116.50,0.02,16
18074225,33.70,1060.96,73,22.07,-8.48,4.16,2.86,3:32:43,34.219364N,-112.948669W,1116.50,0.02,16
18075226,33.69,1060.87,72,22.07,-8.38,4.19,2.78,3:32:44,34.219364N,-112.948669W,1116.50,0.01,16
18076227,33.69,1060.87,72,22.11,-8.47,4.13,2.79,3:32:45,34.219364N,-112.948669W,1116.50,0.01,16
18077228,33.70,1060.87,72,22.09,-8.46,4.15,2.76,3:32:46,34.219364N,-112.948669W,1116.50,0.01,16
18078229,33.71,1060.87,59,22.05,-8.45,4.14,2.75,3:32:47,34.219364N,-112.948669W,1116.50,0.02,16
18079230,33.71,1060.87,63,22.11,-8.85,4.06,2.87,3:32:48,34.219364N,-112.948669W,1116.50,0.00,16
18080231,33.69,1061.14,50,22.06,-8.36,4.30,2.77,3:32:49,34.219364N,-112.948669W,1116.50,0.02,16
18081232,33.67,1061.33,60,22.07,-8.40,4.09,2.81,3:32:50,34.219364N,-112.948669W,1116.50,0.01,16
18082233,33.64,1061.14,55,22.11,-8.75,4.11,2.90,3:32:51,34.219364N,-112.948669W,1116.50,0.01,16
18083234,33.61,1061.14,58,22.04,-8.66,4.19,2.86,3:32:52,34.219364N,-112.948669W,1116.50,0.02,16
18084235,33.57,1061.05,70,22.07,-8.43,4.14,2.79,3:32:53,34.219364N,-112.948669W,1116.50,0.01,16
18085236,33.52,1061.05,69,22.08,-8.40,4.21,2.75,3:32:54,34.219364N,-112.948669W,1116.50,0.03,15
18086237,33.48,1060.96,69,22.09,-8.66,4.19,2.77,3:32:55,34.219364N,-112.948669W,1116.50,0.01,15
18087238,33.47,1060.96,73,22.07,-8.31,4.24,2.78,3:32:56,34.219364N,-112.948669W,1116.50,0.02,15
18088239,33.46,1060.87,70,22.06,-8.47,4.14,2.87,3:32:57,34.219364N,-112.948669W,1116.50,0.00,15
18089240,33.46,1060.78,54,22.07,-8.35,4.29,2.81,3:32:58,34.219364N,-112.948669W,1116.50,0.01,15
18090241,33.45,1060.87,74,22.06,-8.54,3.99,2.81,3:32:59,34.219364N,-112.948669W,1116.50,0.02,15
18091242,33.44,1060.96,74,22.06,-8.52,4.07,2.79,3:33:0,34.219364N,-112.948669W,1116.50,0.02,15
18092243,33.42,1060.96,67,22.11,-8.53,4.09,2.84,3:33:1,34.219364N,-112.948669W,1116.50,0.01,15
