time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
301468,24.03,419.31,24,28.11,-8.71,-1.55,-3.80,10:36:32,33.664658N,-114.007439W,483.30,0.09,17
302469,24.01,419.39,24,28.09,-8.62,-1.32,-3.80,10:36:33,33.664658N,-114.007439W,483.30,0.06,17
303470,23.99,419.31,24,28.11,-8.62,-1.96,-4.01,10:36:34,33.664658N,-114.007439W,483.30,0.25,17
304471,23.97,419.31,24,28.09,-8.56,-1.74,-3.99,10:36:35,33.664658N,-114.007439W,483.30,0.13,17
305472,23.96,419.39,24,28.12,-8.71,-1.33,-3.86,10:36:36,33.664658N,-114.007446W,483.40,0.13,17
306473,23.94,419.39,24,28.11,-8.72,-1.75,-4.12,10:36:37,33.664658N,-114.007446W,483.40,0.06,17
307474,23.93,419.39,23,28.12,-8.34,-2.03,-4.41,10:36:38,33.664658N,-114.007446W,483.40,0.08,17
308475,23.92,419.39,23,28.11,-8.51,-1.79,-4.22,10:36:39,33.664658N,-114.007446W,483.40,0.07,17
309476,23.91,419.39,23,28.08,-8.68,-1.49,-4.30,10:36:41,33.664658N,-114.007439W,483.40,0.06,17
310477,23.91,419.39,24,28.11,-8.67,-1.17,-4.51,10:36:42,33.664658N,-114.007439W,483.40,0.13,17
311479,23.90,419.31,23,28.12,-8.45,-1.90,-4.64,10:36:43,33.664658N,-114.007439W,483.50,0.10,17
312479,23.90,419.39,24,28.10,-8.24,-1.59,-3.86,10:36:44,33.664658N,-114.007439W,483.50,0.16,17
313480,23.90,419.48,24,28.10,-8.78,-2.25,-4.15,10:36:45,33.664658N,-114.007439W,483.50,0.13,17
314481,23.91,419.39,23,28.10,-8.60,-2.00,-4.35,10:36:46,33.664658N,-114.007439W,483.60,0.05,17
315482,23.91,419.48,23,28.11,-8.73,-2.10,-4.36,10:36:47,33.664658N,-114.007439W,483.60,0.16,17
316483,23.92,419.39,23,28.14,-8.63,-2.39,-4.47,10:36:47,33.664658N,-114.007439W,483.60,0.06,17
317484,23.91,419.39,24,28.11,-9.12,-2.16,-3.43,10:36:48,33.664658N,-114.007439W,483.60,0.03,17
318485,23.91,419.48,21,28.09,-8.85,-2.88,-3.86,10:36:50,33.664658N,-114.007439W,483.70,0.06,17
319486,23.90,419.57,21,28.09,-9.73,-3.48,-2.14,10:36:51,33.664658N,-114.007446W,483.80,0.10,17
320487,23.89,419.57,20,28.08,-8.76,-2.08,-1.22,10:36:52,33.664658N,-114.007446W,483.80,0.09,17
321488,23.89,419.65,23,28.10,-9.48,-3.35,0.25,10:36:53,33.664658N,-114.007446W,483.80,0.13,17
322489,23.89,419.57,24,28.09,-9.04,-2.47,-2.45,10:36:54,33.664658N,-114.007446W,483.90,0.14,17
323490,23.88,419.83,25,28.12,-11.62,0.53,-2.13,10:36:54,33.664658N,-114.007446W,483.90,0.10,17
324491,23.88,419.83,23,28.11,-9.12,-2.32,-2.81,10:36:56,33.664658N,-114.007446W,484.00,0.10,17
325492,23.88,419.83,24,28.09,-8.53,-2.30,-3.41,10:36:57,33.664658N,-114.007446W,484.00,0.09,17
326493,23.87,419.74,23,28.10,-8.90,-1.88,-3.18,10:36:58,33.664658N,-114.007446W,484.00,0.14,17
327494,23.88,419.74,21,28.10,-9.09,-1.35,-3.20,10:36:59,33.664658N,-114.007446W,484.00,0.07,17
328495,23.87,419.74,23,28.11,-9.04,-1.68,-3.30,10:37:0,33.664658N,-114.007446W,484.10,0.08,17
329496,23.88,419.57,23,28.10,-8.99,-1.71,-3.64,10:37:1,33.664658N,-114.007446W,484.10,0.08,17
330497,23.87,419.48,23,28.12,-9.23,-1.79,-3.10,10:37:2,33.664658N,-114.007446W,484.20,0.25,17
331498,23.85,419.57,21,28.09,-9.83,-1.95,-3.01,10:37:3,33.664661N,-114.007446W,484.30,0.12,17
332499,23.83,419.65,23,28.09,-8.92,-1.20,-2.75,10:37:4,33.664661N,-114.007446W,484.30,0.14,17
333500,23.83,419.57,23,28.11,-9.61,-2.36,-2.37,10:37:5,33.664661N,-114.007446W,484.30,0.03,17
334501,23.83,419.65,23,28.12,-9.32,-1.93,-2.26,10:37:6,33.664661N,-114.007446W,484.20,0.03,17
335502,23.83,419.57,21,28.10,-9.79,-1.52,-1.79,10:37:7,33.664661N,-114.007446W,484.20,0.03,17
336503,23.83,419.57,21,28.12,-9.12,-2.13,-3.15,10:37:8,33.664661N,-114.007446W,484.20,0.03,16
337504,23.84,419.74,23,28.09,-9.23,-2.06,-2.77,10:37:9,33.664661N,-114.007446W,484.20,0.05,17
338505,23.85,419.65,26,28.11,-9.09,-1.51,-3.02,10:37:10,33.664661N,-114.007446W,484.20,0.06,17
339506,23.86,419.57,25,28.07,-9.36,-1.30,-2.36,10:37:11,33.664661N,-114.007446W,484.20,0.17,17
340507,23.86,419.48,24,28.12,-8.77,-1.33,-2.85,10:37:12,33.664661N,-114.007446W,484.20,0.16,17
341508,23.85,419.48,20,28.15,-9.80,-1.85,-2.79,10:37:13,33.664661N,-114.007446W,484.30,0.08,17
342509,23.85,419.48,24,28.11,-9.47,-0.85,-2.48,10:37:14,33.664661N,-114.007446W,484.30,0.15,17
343510,23.85,419.57,24,28.13,-9.02,-0.94,-2.78,10:37:15,33.664661N,-114.007446W,484.30,0.05,17
344511,23.85,419.57,23,28.13,-9.88,-1.41,-2.77,10:37:16,33.664661N,-114.007446W,484.30,0.10,17
345512,23.84,419.57,25,28.11,-8.83,-1.56,-3.80,10:37:17,33.664661N,-114.007446W,484.40,0.28,17
346513,23.82,419.48,28,28.13,-9.04,-1.45,-3.71,10:37:18,33.664661N,-114.007446W,484.60,0.23,17
347514,23.81,419.48,28,28.14,-9.11,-0.65,-3.29,10:37:19,33.664661N,-114.007446W,484.60,0.14,17
348515,23.80,419.39,26,28.12,-9.22,-0.67,-3.36,10:37:20,33.664665N,-114.007446W,484.60,0.06,17
349516,23.78,419.39,26,28.15,-9.54,-0.57,-3.47,10:37:21,33.664665N,-114.007446W,484.70,0.05,17
350517,23.75,419.39,26,28.15,-9.04,-0.74,-3.49,10:37:22,33.664665N,-114.007446W,484.70,0.06,17
351518,23.74,419.31,28,28.09,-9.34,-0.43,-3.59,10:37:23,33.664665N,-114.007446W,484.70,0.07,17
352519,23.73,419.48,23,28.13,-9.05,-0.83,-3.66,10:37:24,33.664665N,-114.007446W,484.70,0.02,17
353520,23.72,419.48,23,28.12,-8.75,0.01,-3.25,10:37:25,33.664665N,-114.007446W,484.70,0.03,17
354521,23.72,419.48,23,28.10,-9.00,0.13,-2.37,10:37:26,33.664665N,-114.007446W,484.70,0.01,17
355522,23.72,419.57,20,28.10,-9.50,-0.27,-3.64,10:37:27,33.664665N,-114.007446W,484.70,0.01,17
356523,23.73,419.65,21,28.10,-9.38,0.41,-2.13,10:37:28,33.664665N,-114.007446W,484.50,0.13,17
357524,23.72,419.65,20,28.13,-9.31,-0.03,-2.59,10:37:29,33.664665N,-114.007446W,484.50,0.22,17
358525,23.72,419.57,21,28.09,-9.73,0.40,-2.15,10:37:30,33.664665N,-114.007446W,484.50,0.29,17
359526,23.70,419.65,21,28.10,-9.38,0.37,-2.70,10:37:31,33.664665N,-114.007446W,484.50,0.17,17
360527,23.69,419.65,21,28.13,-9.18,0.21,-2.83,10:37:32,33.664665N,-114.007446W,484.70,0.06,17
361528,23.68,419.57,21,28.12,-9.82,-0.22,-2.94,10:37:33,33.664665N,-114.007446W,484.90,0.03,17
362529,23.66,419.57,21,28.12,-9.38,0.27,-2.73,10:37:34,33.664665N,-114.007446W,485.00,0.01,17
363530,23.65,419.65,21,28.16,-9.26,0.44,-2.95,10:37:35,33.664665N,-114.007446W,485.00,0.01,17
364531,23.65,419.65,21,28.12,-9.56,0.26,-2.92,10:37:36,33.664665N,-114.007446W,485.10,0.10,17
365532,23.64,419.65,21,28.14,-9.17,0.35,-3.02,10:37:37,33.664665N,-114.007446W,485.10,0.25,17
366533,23.64,419.65,21,28.10,-9.10,0.32,-2.90,10:37:38,33.664665N,-114.007446W,485.10,0.10,17
367534,23.64,419.65,20,28.14,-9.19,0.40,-2.76,10:37:39,33.664665N,-114.007446W,485.10,0.13,16
368535,23.64,419.57,21,28.12,-9.61,0.06,-1.95,10:37:40,33.664665N,-114.007446W,485.10,0.15,17
369536,23.63,419.57,26,28.11,-9.12,-0.58,-2.53,10:37:41,33.664665N,-114.007446W,485.20,0.12,17
370537,23.62,419.48,24,28.12,-10.33,-0.61,-1.28,10:37:42,33.664669N,-114.007446W,485.20,0.16,17
371538,23.61,419.39,29,28.10,-9.76,-2.34,-1.58,10:37:43,33.664669N,-114.007446W,485.20,0.33,17
372539,23.61,419.39,33,28.07,-9.18,-1.94,-3.10,10:37:44,33.664669N,-114.007446W,485.30,0.13,17
373540,23.60,419.39,31,28.13,-9.42,-2.06,-2.65,10:37:45,33.664669N,-114.007446W,485.30,0.21,16
374541,23.60,419.31,31,28.13,-9.23,-2.98,-3.51,10:37:46,33.664673N,-114.007446W,485.30,0.21,16
375543,23.60,419.39,26,28.15,-9.58,-1.73,-2.27,10:37:47,33.664673N,-114.007446W,485.30,0.13,15
376543,23.60,419.65,26,28.16,-9.15,-2.81,0.01,10:37:48,33.664673N,-114.007446W,485.30,0.13,16
377544,23.60,419.91,28,28.09,-9.94,-1.52,0.66,10:37:49,33.664673N,-114.007446W,485.30,0.49,16
378545,23.59,419.83,23,28.13,-9.38,-2.77,0.84,10:37:50,33.664669N,-114.007446W,485.30,0.22,16
379546,23.59,419.74,28,28.14,-9.29,-3.05,0.16,10:37:51,33.664669N,-114.007446W,485.40,0.08,16
380547,23.58,419.65,23,28.12,-9.04,-3.05,-0.32,10:37:52,33.664669N,-114.007446W,485.40,0.06,16
381548,23.55,419.83,30,28.13,-8.83,-3.52,-1.30,10:37:53,33.664669N,-114.007446W,485.40,0.06,17
382549,23.52,419.91,33,28.15,-9.07,-3.87,-1.70,10:37:54,33.664669N,-114.007446W,485.30,0.25,17
383550,23.50,420.00,33,28.16,-8.87,-3.64,-2.21,10:37:55,33.664669N,-114.007446W,485.20,0.10,16
384551,23.46,420.00,29,28.12,-9.04,-2.70,-0.99,10:37:56,33.664673N,-114.007446W,485.20,0.10,17
385552,23.43,420.00,40,28.12,-10.15,-2.13,1.42,10:37:57,33.664673N,-114.007446W,485.10,0.08,17
386553,23.41,419.91,29,28.11,-9.09,-2.46,3.98,10:37:58,33.664673N,-114.007446W,485.10,0.08,17
387554,23.39,419.65,26,28.12,-9.03,-1.71,3.17,10:37:59,33.664673N,-114.007446W,485.10,0.24,17
388555,23.36,419.65,24,28.12,-9.38,-2.02,1.74,10:38:0,33.664673N,-114.007446W,485.10,0.14,17
389556,23.32,419.65,14,28.12,-9.38,-2.00,2.29,10:38:1,33.664673N,-114.007446W,485.10,0.31,17
390557,23.29,419.57,15,28.08,-9.46,-2.10,2.53,10:38:2,33.664673N,-114.007446W,485.20,0.26,17
391558,23.26,419.48,13,28.13,-9.29,-2.40,3.43,10:38:3,33.664673N,-114.007446W,485.30,0.14,17
392559,23.25,419.57,4,28.13,-9.18,-2.41,3.41,10:38:4,33.664673N,-114.007446W,485.30,0.12,16
393560,23.24,419.39,6,28.12,-8.98,-1.92,3.00,10:38:5,33.664673N,-114.007446W,485.40,0.08,17
394561,23.22,419.05,6,28.11,-9.17,-1.92,3.50,10:38:6,33.664673N,-114.007446W,485.40,0.08,16
395562,23.23,418.87,10,28.12,-8.76,-2.04,2.51,10:38:7,33.664673N,-114.007446W,485.40,0.07,16
