time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
6908070,-18.58,16726.19,313,-11.20,-0.54,0.04,10.21,12:26:38,33.967876N,-113.541481W,17346.90,52.95,18
6909071,-18.65,16740.58,342,-11.27,-0.79,-0.18,10.15,12:26:39,33.967972N,-113.541245W,17351.20,54.50,18
6910072,-18.71,16796.55,362,-11.27,-0.52,-0.14,10.22,12:26:40,33.968060N,-113.541008W,17356.60,55.29,18
6911073,-18.81,16778.26,357,-11.30,-0.57,-0.63,10.29,12:26:41,33.968163N,-113.540764W,17362.10,55.84,18
6912074,-18.84,16718.70,361,-11.28,-0.19,0.17,9.97,12:26:42,33.968258N,-113.540520W,17367.30,56.09,18
6913075,-18.84,16793.39,364,-11.28,-0.30,0.09,9.49,12:26:43,33.968357N,-113.540260W,17372.30,58.70,18
6914076,-18.87,16798.45,326,-11.29,-0.02,-0.04,8.96,12:26:44,33.968456N,-113.539993W,17377.40,58.76,18
6915077,-18.94,16799.08,348,-11.30,0.17,-0.04,9.47,12:26:45,33.968555N,-113.539734W,17381.60,59.05,18
6916078,-18.99,16795.92,312,-11.28,-0.39,-0.97,10.23,12:26:46,33.968655N,-113.539497W,17385.10,59.99,18
6917079,-18.97,16794.66,335,-11.34,0.10,-0.56,10.22,12:26:47,33.968754N,-113.539223W,17388.00,60.89,18
6918080,-18.94,16767.56,340,-11.32,-1.30,-0.15,10.23,12:26:48,33.968861N,-113.538971W,17390.80,60.84,18
6919081,-18.60,16775.11,335,-11.32,-1.14,-0.17,10.42,12:26:49,33.968971N,-113.538712W,17393.90,58.33,18
6920082,-18.62,16781.41,317,-11.29,-0.68,-1.23,10.69,12:26:50,33.969078N,-113.538460W,17396.70,58.94,18
6921083,-18.65,16787.08,358,-11.34,0.44,-0.80,10.68,12:26:51,33.969181N,-113.538200W,17399.50,59.31,18
6922084,-18.67,16712.46,316,-11.34,-0.95,-0.54,10.50,12:26:52,33.969288N,-113.537949W,17403.70,58.00,18
6923085,-18.26,16736.82,317,-11.34,-0.28,-0.15,10.38,12:26:53,33.969387N,-113.537704W,17407.80,57.98,18
6924086,-18.41,16755.62,318,-11.32,-0.35,-1.09,10.11,12:26:54,33.969494N,-113.537445W,17412.60,58.95,18
6925087,-18.52,16771.96,307,-11.35,-0.03,-0.40,9.84,12:26:55,33.969597N,-113.537193W,17418.10,58.93,18
6926088,-18.62,16789.61,360,-11.35,0.74,-0.74,9.82,12:26:56,33.969707N,-113.536949W,17423.20,56.35,18
6927089,-18.73,16840.92,358,-11.34,0.13,-0.29,9.72,12:26:57,33.969818N,-113.536720W,17429.20,55.58,18
6928090,-18.81,16844.74,382,-11.35,-1.29,-0.23,9.40,12:26:58,33.969933N,-113.536476W,17434.20,55.58,18
6929091,-18.88,16850.47,326,-11.34,-0.53,-0.29,9.49,12:26:59,33.970043N,-113.536240W,17438.70,55.33,18
6930092,-18.91,16849.83,336,-11.35,0.58,0.11,10.00,12:27:0,33.970158N,-113.536026W,17442.60,52.49,18
6931093,-18.93,16849.19,347,-11.36,-0.37,-0.04,10.17,12:27:1,33.970268N,-113.535820W,17445.80,52.08,18
6932094,-18.94,16743.08,358,-11.35,0.44,0.23,10.40,12:27:2,33.970367N,-113.535591W,17449.00,54.04,18
6933095,-18.72,16807.30,313,-11.36,-0.64,-0.66,10.54,12:27:3,33.970482N,-113.535370W,17452.20,53.77,18
6934096,-18.75,16818.06,343,-11.36,-0.53,0.50,10.41,12:27:4,33.970600N,-113.535156W,17455.60,53.19,18
