time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
15616770,31.31,1058.56,38,17.51,-8.32,4.23,2.78,2:51:46,34.219372N,-112.948662W,1117.90,0.02,16
15617771,31.33,1058.56,28,17.48,-8.52,4.15,2.76,2:51:47,34.219372N,-112.948662W,1117.90,0.01,16
15618772,31.33,1058.56,36,17.49,-8.51,4.16,2.79,2:51:48,34.219372N,-112.948662W,1117.90,0.01,16
15619773,31.32,1058.47,35,17.50,-8.43,4.26,2.75,2:51:49,34.219372N,-112.948662W,1118.00,0.01,16
15620774,31.33,1058.47,28,17.54,-8.35,4.25,2.76,2:51:50,34.219372N,-112.948662W,1118.00,0.01,16
15621775,31.32,1058.47,38,17.53,-8.34,4.23,2.77,2:51:51,34.219372N,-112.948662W,1118.00,0.02,15
15622776,31.32,1058.47,33,17.53,-8.47,4.09,2.82,2:51:52,34.219372N,-112.948662W,1118.00,0.01,15
15623777,31.32,1058.56,29,17.52,-8.48,4.18,2.75,2:51:53,34.219372N,-112.948662W,1118.00,0.01,15
15624778,31.31,1058.65,28,17.51,-8.43,4.10,2.79,2:51:54,34.219372N,-112.948662W,1118.00,0.01,16
15625779,31.31,1058.65,29,17.52,-8.50,4.07,2.78,2:51:55,34.219372N,-112.948662W,1118.00,0.00,16
15626780,31.31,1058.56,24,17.55,-8.53,3.93,2.77,2:51:56,34.219372N,-112.948662W,1118.00,0.01,16
15627781,31.30,1058.47,35,17.55,-8.59,4.03,2.78,2:51:57,34.219372N,-112.948662W,1118.00,0.01,16
15628782,31.29,1058.65,34,17.52,-8.56,4.08,2.79,2:51:58,34.219372N,-112.948662W,1118.00,0.00,16
15629783,31.29,1058.47,31,17.55,-8.58,4.13,2.77,2:51:59,34.219372N,-112.948662W,1118.00,0.01,16
15630784,31.29,1058.56,33,17.55,-8.48,4.10,2.77,2:52:0,34.219372N,-112.948662W,1118.00,0.01,16
15631785,31.29,1058.65,24,17.57,-8.49,4.16,2.78,2:52:1,34.219372N,-112.948662W,1118.00,0.00,16
15632786,31.29,1058.56,33,17.54,-8.49,4.09,2.77,2:52:2,34.219372N,-112.948662W,1118.00,0.01,16
15633787,31.30,1058.56,25,17.57,-8.52,4.06,2.79,2:52:3,34.219372N,-112.948662W,1118.00,0.01,16
15634788,31.29,1058.65,30,17.57,-8.49,4.12,2.77,2:52:4,34.219372N,-112.948662W,1118.00,0.01,16
15635789,31.30,1058.65,34,17.55,-8.50,4.13,2.78,2:52:5,34.219372N,-112.948662W,1118.00,0.01,16
15636790,31.30,1058.65,30,17.56,-8.49,4.13,2.77,2:52:6,34.219368N,-112.948662W,1118.00,0.02,16
15637791,31.32,1058.65,30,17.57,-8.45,4.13,2.79,2:52:7,34.219368N,-112.948662W,1118.00,0.01,16
15638792,31.33,1058.74,30,17.55,-8.45,4.18,2.79,2:52:8,34.219368N,-112.948662W,1118.00,0.02,16
15639793,31.34,1058.74,34,17.57,-8.47,4.13,2.77,2:52:9,34.219368N,-112.948662W,1118.00,0.02,16
15640794,31.34,1058.74,33,17.57,-8.48,4.19,2.78,2:52:10,34.219368N,-112.948662W,1118.00,0.01,16
15641795,31.34,1058.74,30,17.59,-8.53,4.19,2.79,2:52:11,34.219368N,-112.948662W,1118.00,0.01,16
15642796,31.34,1058.74,30,17.58,-8.46,4.17,2.76,2:52:12,34.219368N,-112.948662W,1118.00,0.00,16
15643797,31.34,1058.65,31,17.57,-8.44,4.10,2.77,2:52:13,34.219368N,-112.948662W,1118.00,0.01,16
15644798,31.34,1058.65,39,17.60,-8.40,4.13,2.75,2:52:14,34.219368N,-112.948662W,1118.00,0.01,16
15645799,31.33,1058.65,33,17.57,-8.50,4.15,2.79,2:52:15,34.219368N,-112.948662W,1118.00,0.01,16
15646800,31.32,1058.65,34,17.64,-8.50,4.06,2.79,2:52:16,34.219368N,-112.948662W,1118.00,0.01,16
15647801,31.31,1058.65,31,17.62,-8.53,4.14,2.77,2:52:17,34.219368N,-112.948662W,1118.10,0.01,16
15648802,31.31,1058.74,33,17.61,-8.47,4.13,2.78,2:52:18,34.219368N,-112.948662W,1118.10,0.01,16
15649803,31.30,1058.74,33,17.61,-8.48,4.14,2.76,2:52:19,34.219368N,-112.948662W,1118.10,0.01,16
15650804,31.30,1058.74,31,17.60,-8.49,4.13,2.79,2:52:20,34.219368N,-112.948662W,1118.10,0.02,16
15651805,31.31,1058.74,36,17.65,-8.55,4.13,2.79,2:52:21,34.219368N,-112.948662W,1118.10,0.01,16
15652806,31.31,1058.84,34,17.67,-8.43,4.18,2.76,2:52:22,34.219368N,-112.948662W,1118.10,0.01,16
15653807,31.30,1058.93,30,17.67,-8.37,4.23,2.78,2:52:23,34.219368N,-112.948662W,1118.10,0.01,16
15654808,31.30,1058.84,35,17.66,-8.48,4.13,2.78,2:52:24,34.219368N,-112.948662W,1118.10,0.01,16
15655809,31.28,1058.84,30,17.64,-8.50,4.13,2.76,2:52:25,34.219368N,-112.948662W,1118.10,0.02,16
15656810,31.27,1058.84,30,17.62,-8.48,4.12,2.77,2:52:26,34.219368N,-112.948662W,1118.10,0.02,16
15657811,31.26,1058.74,35,17.64,-8.53,4.08,2.78,2:52:27,34.219368N,-112.948662W,1118.10,0.00,16
15658812,31.26,1058.74,34,17.63,-8.49,4.13,2.77,2:52:28,34.219372N,-112.948662W,1118.10,0.01,16
15659813,31.26,1058.65,33,17.67,-8.54,4.08,2.79,2:52:29,34.219372N,-112.948662W,1118.10,0.01,16
15660814,31.26,1058.65,33,17.68,-8.60,4.12,2.79,2:52:30,34.219372N,-112.948662W,1118.10,0.01,16
15661815,31.25,1058.65,21,17.69,-8.54,4.01,2.81,2:52:31,34.219372N,-112.948662W,1118.10,0.01,16
15662816,31.23,1058.65,26,17.69,-8.53,4.05,2.80,2:52:32,34.219372N,-112.948662W,1118.10,0.01,16
15663817,31.22,1058.56,30,17.69,-8.53,4.03,2.80,2:52:33,34.219372N,-112.948662W,1118.10,0.02,16
15664818,31.21,1058.56,33,17.70,-8.54,4.04,2.79,2:52:34,34.219372N,-112.948662W,1118.10,0.01,16
15665819,31.19,1058.65,34,17.69,-8.50,4.15,2.77,2:52:35,34.219372N,-112.948662W,1118.10,0.02,16
15666820,31.18,1058.84,33,17.70,-8.48,4.17,2.78,2:52:36,34.219372N,-112.948662W,1118.10,0.01,16
15667821,31.16,1058.93,36,17.70,-8.45,4.17,2.76,2:52:37,34.219372N,-112.948662W,1118.10,0.02,16
15668822,31.15,1059.02,35,17.75,-8.48,4.15,2.77,2:52:38,34.219372N,-112.948662W,1118.10,0.01,16
15669823,31.14,1059.11,38,17.74,-8.48,4.14,2.75,2:52:39,34.219372N,-112.948662W,1118.10,0.00,16
15670824,31.12,1059.21,36,17.74,-8.49,4.13,2.78,2:52:40,34.219372N,-112.948662W,1118.10,0.01,16
15671825,31.10,1059.21,34,17.73,-8.49,4.14,2.78,2:52:41,34.219372N,-112.948662W,1118.10,0.01,16
15672826,31.08,1059.30,36,17.72,-8.48,4.13,2.77,2:52:42,34.219372N,-112.948662W,1118.10,0.01,16
15673827,31.07,1059.30,34,17.73,-8.50,4.11,2.77,2:52:43,34.219372N,-112.948662W,1118.10,0.00,16
