time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
4805970,-7.79,6127.08,277,23.03,-0.52,-0.36,10.14,11:51:36,33.708168N,-114.020874W,6323.00,18.13,16
4806971,-7.82,6138.22,289,22.98,0.11,-0.20,10.15,11:51:37,33.708241N,-114.020866W,6328.70,18.12,16
4807972,-7.92,6144.03,255,22.95,-0.12,0.06,10.07,11:51:38,33.708309N,-114.020866W,6334.40,17.67,16
4808973,-8.01,6149.68,250,22.95,-0.42,-0.56,10.05,11:51:39,33.708385N,-114.020851W,6340.20,17.67,16
4809974,-8.07,6155.66,274,22.95,-0.17,-0.12,10.19,11:51:40,33.708454N,-114.020851W,6346.00,17.59,16
4810975,-8.13,6161.01,270,22.94,-0.29,-0.05,10.06,11:51:41,33.708527N,-114.020851W,6351.80,17.02,16
4811976,-8.18,6166.83,280,22.92,-0.26,-0.04,10.05,11:51:42,33.708591N,-114.020836W,6357.60,16.99,16
4812977,-8.23,6172.03,292,22.85,-0.25,-0.18,10.12,11:51:43,33.708664N,-114.020836W,6363.40,17.02,16
4813978,-8.29,6176.92,298,22.86,-0.24,0.11,10.13,11:51:44,33.708729N,-114.020836W,6369.30,16.99,16
4814979,-8.37,6182.91,258,22.89,-0.32,-0.16,10.00,11:51:45,33.708797N,-114.020836W,6375.20,16.79,16
4815980,-8.47,6188.91,247,22.81,-0.22,-0.16,10.06,11:51:46,33.708866N,-114.020836W,6381.00,16.78,16
4816981,-8.54,6194.91,250,22.86,-0.43,-0.39,10.18,11:51:47,33.708935N,-114.020836W,6386.90,16.33,16
4817982,-8.59,6192.22,294,22.84,-0.51,-0.26,10.12,11:51:48,33.708996N,-114.020828W,6392.80,15.60,16
4818983,-8.38,6172.03,291,22.80,-0.10,-0.36,10.14,11:51:49,33.709061N,-114.020828W,6398.60,15.02,16
4819984,-8.06,6182.75,299,22.82,-0.30,-0.16,10.16,11:51:50,33.709118N,-114.020813W,6404.50,14.59,16
4820985,-8.21,6208.98,291,22.75,-0.16,-0.32,10.04,11:51:51,33.709175N,-114.020798W,6410.20,14.28,16
4821986,-8.35,6218.16,286,22.79,-0.11,-0.32,10.00,11:51:52,33.709229N,-114.020790W,6416.10,14.09,16
4822987,-8.49,6226.72,288,22.77,-0.13,-0.22,10.04,11:51:53,33.709286N,-114.020775W,6422.00,14.38,16
4823988,-8.69,6234.17,249,22.73,-0.22,-0.09,9.93,11:51:54,33.709343N,-114.020775W,6427.80,14.45,16
4824989,-8.85,6239.88,279,22.70,-0.55,-0.23,9.95,11:51:55,33.709404N,-114.020760W,6433.60,14.38,16
4825990,-8.98,6245.76,306,22.70,-0.58,-0.45,10.05,11:51:56,33.709457N,-114.020752W,6439.40,14.09,16
4826991,-9.07,6252.12,235,22.70,-0.40,-0.20,10.05,11:51:57,33.709515N,-114.020737W,6445.20,13.66,16
4827992,-9.16,6259.11,269,22.68,-0.38,-0.18,10.12,11:51:58,33.709568N,-114.020721W,6450.90,13.48,16
4828993,-9.22,6265.96,278,22.69,-0.22,-0.17,10.02,11:51:59,33.709618N,-114.020714W,6456.40,13.81,16
4829994,-9.31,6272.97,287,22.69,-0.52,-0.29,9.99,11:52:0,33.709675N,-114.020683W,6461.90,14.49,16
4830995,-9.39,6285.09,267,22.69,-0.26,-0.12,10.05,11:52:1,33.709732N,-114.020645W,6467.30,15.42,16
4831996,-9.54,6291.47,288,22.70,-0.45,-0.05,10.09,11:52:2,33.709789N,-114.020622W,6472.80,16.49,16
4832997,-9.67,6294.83,283,22.66,-0.41,-0.08,10.21,11:52:3,33.709854N,-114.020592W,6478.10,17.56,16
4833998,-9.77,6309.53,299,22.65,-0.45,-0.15,10.16,11:52:4,33.709919N,-114.020554W,6483.50,18.39,16
4834999,-9.86,6317.86,288,22.64,-0.01,-0.10,10.17,11:52:5,33.709991N,-114.020515W,6489.20,18.72,16
4836000,-9.97,6294.83,92,22.63,-0.22,-0.30,10.06,11:52:6,33.710060N,-114.020493W,6494.70,18.91,16
4837001,-10.01,6292.11,269,22.62,-0.06,-0.19,10.17,11:52:7,33.710133N,-114.020470W,6500.40,19.23,16
4838002,-9.74,6301.70,284,22.60,-0.02,-0.03,10.26,11:52:8,33.710209N,-114.020439W,6506.00,19.18,16
4839003,-9.81,6309.69,260,22.62,-0.21,-0.09,10.19,11:52:9,33.710281N,-114.020416W,6511.70,19.14,16
4840004,-9.91,6317.54,264,22.59,-0.10,-0.35,10.15,11:52:10,33.710354N,-114.020393W,6517.40,19.19,16
4841005,-9.98,6329.40,307,22.58,-0.25,-0.24,10.17,11:52:11,33.710430N,-114.020378W,6523.10,19.61,16
