time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
16217370,28.29,1059.39,38,19.10,-8.49,4.11,2.77,3:1:47,34.219379N,-112.948669W,1118.00,0.01,14
16218371,28.29,1059.58,39,19.19,-8.32,4.20,2.77,3:1:48,34.219379N,-112.948669W,1118.00,0.01,14
16219372,28.29,1059.67,38,19.14,-8.49,4.15,2.77,3:1:49,34.219379N,-112.948669W,1118.00,0.01,15
16220373,28.26,1059.67,47,19.10,-8.44,4.16,2.77,3:1:50,34.219379N,-112.948669W,1118.00,0.00,15
16221374,28.25,1059.76,35,19.12,-8.45,4.21,2.77,3:1:51,34.219379N,-112.948669W,1118.00,0.01,15
16222375,28.23,1059.76,39,19.15,-8.40,4.21,2.76,3:1:52,34.219379N,-112.948669W,1118.00,0.00,15
16223376,28.21,1059.76,38,19.16,-8.48,4.15,2.78,3:1:53,34.219379N,-112.948669W,1118.00,0.02,15
16224377,28.19,1059.67,36,19.09,-8.55,4.12,2.81,3:1:54,34.219379N,-112.948669W,1118.00,0.01,15
16225378,28.17,1059.58,35,19.18,-8.50,4.17,2.78,3:1:55,34.219379N,-112.948669W,1118.00,0.00,15
16226379,28.17,1059.58,43,19.12,-8.49,4.15,2.79,3:1:56,34.219379N,-112.948669W,1118.00,0.01,16
16227380,28.17,1059.48,49,19.14,-8.44,4.17,2.79,3:1:57,34.219379N,-112.948669W,1118.00,0.01,16
16228381,28.17,1059.48,40,19.17,-8.54,4.23,2.76,3:1:58,34.219379N,-112.948669W,1118.00,0.01,16
16229382,28.16,1059.48,55,19.18,-8.54,4.31,2.79,3:1:59,34.219379N,-112.948669W,1118.00,0.01,16
16230383,28.14,1059.39,39,19.17,-8.46,4.26,2.73,3:2:0,34.219379N,-112.948669W,1118.00,0.01,16
16231384,28.11,1059.48,45,19.18,-8.52,4.13,2.78,3:2:1,34.219379N,-112.948669W,1118.10,0.01,16
16232385,28.07,1059.58,39,19.16,-8.38,4.18,2.73,3:2:2,34.219379N,-112.948669W,1118.10,0.01,16
16233386,28.05,1059.67,38,19.19,-8.46,4.23,2.78,3:2:3,34.219379N,-112.948669W,1118.10,0.01,15
16234387,28.05,1059.67,35,19.21,-8.43,4.15,2.80,3:2:4,34.219379N,-112.948669W,1118.10,0.01,15
16235388,28.03,1059.76,54,19.21,-8.46,4.25,2.77,3:2:5,34.219379N,-112.948669W,1118.10,0.02,15
16236389,28.03,1059.67,42,19.15,-8.57,4.03,2.85,3:2:6,34.219379N,-112.948669W,1118.10,0.01,15
16237390,28.01,1059.58,45,19.20,-8.45,4.13,2.73,3:2:7,34.219379N,-112.948669W,1118.10,0.01,15
16238391,28.00,1059.58,48,19.16,-8.47,4.31,2.77,3:2:8,34.219379N,-112.948669W,1118.10,0.00,15
16239392,27.99,1059.58,48,19.22,-8.52,4.21,2.83,3:2:9,34.219379N,-112.948669W,1118.10,0.01,15
16240393,27.98,1059.58,54,19.17,-8.41,4.29,2.78,3:2:10,34.219379N,-112.948669W,1118.10,0.00,15
16241394,27.96,1059.58,43,19.12,-8.39,4.20,2.77,3:2:11,34.219379N,-112.948669W,1118.10,0.02,15
16242395,27.92,1059.67,42,19.20,-8.49,4.18,2.80,3:2:12,34.219379N,-112.948669W,1118.10,0.01,15
16243396,27.89,1059.76,35,19.15,-8.51,4.13,2.78,3:2:13,34.219379N,-112.948669W,1118.10,0.01,15
16244397,27.88,1059.76,36,19.16,-8.41,4.21,2.76,3:2:14,34.219379N,-112.948669W,1118.10,0.01,15
16245398,27.88,1059.67,39,19.19,-8.33,4.13,2.80,3:2:15,34.219379N,-112.948669W,1118.10,0.01,15
16246399,27.89,1059.67,48,19.20,-8.52,4.22,2.79,3:2:16,34.219379N,-112.948669W,1118.10,0.00,15
16247400,27.90,1059.67,39,19.22,-8.48,4.25,2.78,3:2:17,34.219379N,-112.948669W,1118.10,0.01,15
16248401,27.90,1059.76,35,19.21,-8.38,4.33,2.78,3:2:18,34.219379N,-112.948669W,1118.10,0.01,15
16249402,27.90,1059.76,34,19.20,-8.37,4.27,2.83,3:2:19,34.219379N,-112.948669W,1118.10,0.01,15
16250403,27.89,1059.67,36,19.21,-8.45,4.18,2.75,3:2:20,34.219379N,-112.948669W,1118.10,0.01,15
16251404,27.89,1059.58,47,19.22,-8.45,4.21,2.76,3:2:21,34.219379N,-112.948669W,1118.10,0.01,15
16252405,27.89,1059.58,57,19.22,-8.55,4.28,2.78,3:2:22,34.219379N,-112.948669W,1118.10,0.01,15
16253406,27.89,1059.67,40,19.21,-8.65,4.29,2.71,3:2:23,34.219379N,-112.948669W,1118.10,0.01,15
16254407,27.87,1059.58,43,19.22,-8.63,4.32,2.78,3:2:24,34.219379N,-112.948669W,1118.10,0.01,15
16255408,27.85,1059.67,47,19.24,-8.57,4.14,2.81,3:2:25,34.219379N,-112.948669W,1118.10,0.01,15
16256409,27.82,1059.67,45,19.24,-8.36,4.25,2.75,3:2:26,34.219379N,-112.948669W,1118.10,0.01,15
16257410,27.80,1059.67,40,19.21,-8.60,4.11,2.79,3:2:27,34.219379N,-112.948669W,1118.10,0.01,15
16258411,27.79,1059.58,40,19.21,-8.58,4.05,2.77,3:2:28,34.219379N,-112.948669W,1118.10,0.01,15
16259412,27.78,1059.58,39,19.28,-8.55,4.08,2.80,3:2:29,34.219379N,-112.948669W,1118.10,0.01,15
16260413,27.78,1059.48,53,19.23,-8.50,4.23,2.79,3:2:30,34.219379N,-112.948669W,1118.10,0.01,15
16261414,27.77,1059.30,42,19.27,-8.47,4.21,2.79,3:2:31,34.219379N,-112.948669W,1118.10,0.01,15
16262415,27.76,1059.30,35,19.29,-8.35,4.33,2.75,3:2:32,34.219379N,-112.948669W,1118.10,0.02,15
16263416,27.75,1059.21,47,19.29,-8.27,4.23,2.78,3:2:33,34.219379N,-112.948669W,1118.10,0.01,15
16264417,27.74,1059.11,43,19.27,-8.40,4.18,2.81,3:2:34,34.219379N,-112.948669W,1118.10,0.01,15
16265418,27.74,1059.11,34,19.20,-8.47,4.13,2.80,3:2:35,34.219379N,-112.948669W,1118.10,0.01,15
16266419,27.75,1059.02,40,19.25,-8.45,4.14,2.77,3:2:36,34.219379N,-112.948669W,1118.10,0.01,15
16267420,27.76,1059.21,40,19.22,-8.48,4.24,2.75,3:2:37,34.219379N,-112.948669W,1118.10,0.01,15
16268421,27.77,1059.30,42,19.22,-8.29,4.33,2.76,3:2:38,34.219379N,-112.948669W,1118.10,0.01,15
16269422,27.78,1059.39,36,19.30,-8.57,4.17,2.84,3:2:39,34.219379N,-112.948669W,1118.10,0.01,15
16270423,27.78,1059.39,42,19.25,-8.40,4.15,2.76,3:2:40,34.219379N,-112.948669W,1118.10,0.01,15
16271424,27.78,1059.39,43,19.25,-8.23,4.42,2.77,3:2:41,34.219379N,-112.948669W,1118.10,0.01,15
16272425,27.77,1059.39,40,19.28,-8.45,4.36,2.74,3:2:42,34.219379N,-112.948669W,1118.10,0.01,15
16273426,27.76,1059.30,38,19.28,-8.44,4.13,2.80,3:2:43,34.219379N,-112.948669W,1118.10,0.01,15
16274427,27.75,1059.39,55,19.30,-8.72,4.11,2.66,3:2:44,34.219379N,-112.948669W,1118.10,0.01,15
16275428,27.75,1059.39,48,19.25,-8.51,4.35,2.75,3:2:45,34.219379N,-112.948669W,1118.10,0.01,15
16276429,27.75,1059.21,42,19.25,-8.39,4.26,2.84,3:2:46,34.219379N,-112.948669W,1118.10,0.01,15
16277430,27.75,1059.21,49,19.31,-8.52,4.22,2.69,3:2:47,34.219379N,-112.948669W,1118.10,0.01,15
16278431,27.75,1059.21,33,19.31,-8.34,4.09,2.81,3:2:48,34.219379N,-112.948669W,1118.10,0.01,15
16279432,27.74,1059.21,58,19.30,-8.64,3.97,2.76,3:2:49,34.219379N,-112.948669W,1118.10,0.02,15
16280433,27.73,1059.11,39,19.27,-8.48,4.17,2.79,3:2:50,34.219379N,-112.948669W,1118.10,0.01,14
16281434,27.71,1059.21,43,19.31,-8.48,4.20,2.83,3:2:51,34.219379N,-112.948669W,1118.10,0.02,15
16282435,27.69,1059.21,47,19.25,-8.60,4.37,2.77,3:2:52,34.219379N,-112.948669W,1118.10,0.02,15
16283436,27.65,1059.21,49,19.32,-8.33,4.31,2.82,3:2:53,34.219379N,-112.948669W,1118.10,0.01,15
16284437,27.63,1059.21,39,19.32,-8.22,4.41,2.80,3:2:54,34.219379N,-112.948669W,1118.10,0.01,15
16285438,27.62,1059.30,35,19.32,-8.28,4.48,2.68,3:2:55,34.219379N,-112.948669W,1118.10,0.02,15
16286439,27.61,1059.30,44,19.30,-8.42,4.31,2.77,3:2:56,34.219379N,-112.948669W,1118.10,0.01,15
16287440,27.59,1059.21,48,19.27,-8.44,4.26,2.77,3:2:57,34.219379N,-112.948669W,1118.10,0.01,15
16288441,27.59,1059.21,49,19.30,-8.46,4.13,2.80,3:2:58,34.219379N,-112.948669W,1118.10,0.00,15
16289442,27.58,1059.21,47,19.31,-8.52,4.09,2.79,3:2:59,34.219379N,-112.948669W,1118.20,0.01,15
16290443,27.58,1059.21,44,19.30,-8.61,4.09,2.81,3:3:0,34.219379N,-112.948669W,1118.20,0.01,15
16291444,27.58,1059.11,48,19.28,-8.41,4.18,2.80,3:3:1,34.219379N,-112.948669W,1118.10,0.01,15
16292445,27.57,1059.02,44,19.30,-8.48,4.15,2.77,3:3:2,34.219379N,-112.948669W,1118.20,0.01,15
16293446,27.57,1059.02,53,19.31,-8.60,4.21,2.80,3:3:3,34.219379N,-112.948669W,1118.20,0.01,15
16294447,27.57,1059.11,48,19.31,-8.48,4.13,2.79,3:3:4,34.219379N,-112.948669W,1118.20,0.01,15
16295448,27.56,1059.21,42,19.32,-8.49,4.17,2.76,3:3:5,34.219379N,-112.948669W,1118.20,0.00,15
16296449,27.57,1059.11,36,19.32,-8.56,4.18,2.81,3:3:6,34.219379N,-112.948669W,1118.20,0.01,15
16297450,27.57,1059.11,52,19.33,-8.59,4.13,2.79,3:3:7,34.219379N,-112.948669W,1118.20,0.01,15
16298451,27.58,1059.21,47,19.34,-8.56,4.17,2.79,3:3:8,34.219379N,-112.948669W,1118.20,0.01,15
16299452,27.59,1059.21,49,19.30,-8.61,4.14,2.73,3:3:9,34.219379N,-112.948669W,1118.20,0.01,15
16300453,27.60,1059.21,39,19.36,-8.37,4.18,2.79,3:3:10,34.219379N,-112.948669W,1118.20,0.01,15
16301454,27.60,1059.02,36,19.33,-8.22,4.33,2.72,3:3:11,34.219379N,-112.948669W,1118.20,0.00,15
16302455,27.59,1059.02,44,19.34,-8.42,4.24,2.76,3:3:12,34.219379N,-112.948669W,1118.20,0.01,15
16303456,27.60,1059.02,33,19.32,-8.54,4.13,2.80,3:3:13,34.219379N,-112.948669W,1118.20,0.00,15
16304457,27.61,1059.21,44,19.31,-8.47,4.19,2.77,3:3:14,34.219379N,-112.948669W,1118.20,0.01,15
16305458,27.62,1059.21,42,19.33,-8.39,4.23,2.75,3:3:15,34.219379N,-112.948669W,1118.20,0.01,15
16306459,27.63,1059.11,40,19.33,-8.50,4.19,2.80,3:3:16,34.219379N,-112.948669W,1118.20,0.01,15
16307460,27.64,1059.02,39,19.38,-8.44,4.15,2.79,3:3:17,34.219379N,-112.948669W,1118.20,0.00,15
16308461,27.65,1059.11,42,19.35,-8.46,4.19,2.73,3:3:18,34.219379N,-112.948669W,1118.20,0.01,15
16309462,27.66,1059.11,34,19.31,-8.41,4.21,2.79,3:3:19,34.219379N,-112.948669W,1118.20,0.02,15
16310463,27.66,1059.02,40,19.32,-8.52,4.21,2.75,3:3:20,34.219379N,-112.948669W,1118.20,0.00,15
16311464,27.67,1059.11,35,19.35,-8.47,4.13,2.78,3:3:21,34.219379N,-112.948669W,1118.20,0.02,15
16312465,27.69,1059.11,36,19.34,-8.43,4.20,2.82,3:3:22,34.219379N,-112.948669W,1118.20,0.00,15
16313466,27.71,1059.02,36,19.32,-8.47,4.16,2.79,3:3:23,34.219379N,-112.948669W,1118.20,0.01,15
16314467,27.72,1059.11,47,19.34,-8.35,4.19,2.79,3:3:24,34.219379N,-112.948669W,1118.20,0.01,15
16315468,27.73,1059.30,35,19.34,-8.44,4.21,2.78,3:3:25,34.219379N,-112.948669W,1118.20,0.01,15
16316469,27.75,1059.39,45,19.34,-8.43,4.13,2.80,3:3:26,34.219379N,-112.948669W,1118.20,0.01,15
16317470,27.76,1059.48,34,19.35,-8.42,4.21,2.81,3:3:27,34.219379N,-112.948669W,1118.20,0.01,15
16318471,27.77,1059.58,35,19.38,-8.51,4.13,2.79,3:3:28,34.219379N,-112.948669W,1118.20,0.01,15
16319472,27.78,1059.48,35,19.35,-8.51,4.04,2.76,3:3:29,34.219379N,-112.948669W,1118.20,0.00,15
16320473,27.79,1059.58,38,19.36,-8.55,4.05,2.80,3:3:30,34.219379N,-112.948669W,1118.20,0.00,15
16321474,27.80,1059.58,36,19.36,-8.50,4.11,2.79,3:3:31,34.219379N,-112.948669W,1118.20,0.01,14
16322475,27.82,1059.48,40,19.35,-8.47,4.15,2.79,3:3:32,34.219379N,-112.948669W,1118.20,0.01,15
16323476,27.84,1059.48,40,19.41,-8.45,4.16,2.79,3:3:33,34.219379N,-112.948669W,1118.20,0.02,15
16324477,27.87,1059.58,49,19.38,-8.44,4.17,2.78,3:3:34,34.219379N,-112.948669W,1118.20,0.01,15
16325478,27.89,1059.58,54,19.37,-8.48,4.18,2.75,3:3:35,34.219379N,-112.948669W,1118.20,0.00,15
16326479,27.91,1059.67,53,19.37,-8.43,4.19,2.78,3:3:36,34.219379N,-112.948669W,1118.20,0.01,15
16327480,27.93,1059.67,50,19.42,-8.49,4.25,2.79,3:3:37,34.219379N,-112.948669W,1118.20,0.01,15
16328481,27.93,1059.67,52,19.39,-8.50,4.13,2.79,3:3:38,34.219379N,-112.948669W,1118.20,0.01,15
16329482,27.92,1059.67,36,19.40,-8.53,4.14,2.78,3:3:39,34.219379N,-112.948669W,1118.20,0.01,15
16330483,27.92,1059.48,40,19.38,-8.50,4.13,2.80,3:3:40,34.219379N,-112.948669W,1118.20,0.01,15
16331484,27.93,1059.48,39,19.35,-8.52,4.09,2.78,3:3:41,34.219379N,-112.948669W,1118.20,0.01,14
16332485,27.96,1059.48,40,19.42,-8.47,4.13,2.79,3:3:42,34.219379N,-112.948669W,1118.20,0.00,14
16333486,27.98,1059.48,49,19.42,-8.48,4.15,2.78,3:3:43,34.219379N,-112.948669W,1118.20,0.01,15
16334487,28.01,1059.48,45,19.41,-8.48,4.12,2.80,3:3:44,34.219379N,-112.948669W,1118.20,0.01,15
16335488,28.03,1059.48,36,19.38,-8.55,4.15,2.77,3:3:45,34.219379N,-112.948669W,1118.20,0.01,15
16336489,28.04,1059.58,49,19.39,-8.49,4.16,2.78,3:3:46,34.219379N,-112.948669W,1118.20,0.01,15
16337490,28.05,1059.67,52,19.38,-8.57,4.21,2.77,3:3:47,34.219379N,-112.948669W,1118.20,0.01,15
16338491,28.06,1059.58,52,19.37,-8.45,4.17,2.78,3:3:48,34.219379N,-112.948669W,1118.20,0.01,15
16339492,28.06,1059.76,49,19.37,-8.42,4.36,2.82,3:3:49,34.219379N,-112.948669W,1118.20,0.01,15
16340493,28.07,1059.85,52,19.41,-8.55,4.26,2.71,3:3:50,34.219379N,-112.948669W,1118.30,0.01,15
16341494,28.05,1059.85,57,19.43,-8.60,4.06,2.74,3:3:51,34.219379N,-112.948669W,1118.30,0.00,15
16342495,28.04,1059.94,35,19.40,-8.36,4.34,2.75,3:3:52,34.219379N,-112.948669W,1118.30,0.01,15
16343496,28.03,1059.94,50,19.43,-8.52,4.12,2.76,3:3:53,34.219379N,-112.948669W,1118.30,0.01,15
16344497,28.03,1059.85,38,19.43,-8.53,4.07,2.77,3:3:54,34.219379N,-112.948669W,1118.30,0.02,15
16345498,28.02,1059.76,47,19.41,-8.49,4.02,2.78,3:3:55,34.219379N,-112.948669W,1118.30,0.01,15
16346499,28.02,1059.76,36,19.42,-8.55,4.04,2.77,3:3:56,34.219379N,-112.948669W,1118.30,0.00,15
16347500,28.02,1059.76,35,19.39,-8.48,4.13,2.76,3:3:57,34.219379N,-112.948669W,1118.30,0.00,15
16348501,28.02,1059.76,34,19.43,-8.38,4.23,2.79,3:3:58,34.219379N,-112.948669W,1118.30,0.01,15
16349502,28.03,1059.76,33,19.42,-8.45,4.30,2.81,3:3:59,34.219379N,-112.948669W,1118.30,0.01,15
16350503,28.03,1059.76,36,19.46,-8.42,4.16,2.84,3:4:0,34.219379N,-112.948669W,1118.30,0.01,15
16351504,28.04,1059.85,52,19.45,-8.19,4.42,2.78,3:4:1,34.219379N,-112.948669W,1118.30,0.00,15
16352505,28.04,1059.76,38,19.45,-8.51,4.34,2.79,3:4:2,34.219379N,-112.948669W,1118.30,0.01,15
16353506,28.04,1059.85,34,19.44,-8.63,3.92,2.77,3:4:3,34.219379N,-112.948669W,1118.30,0.00,15
16354507,28.04,1059.85,36,19.47,-8.53,4.11,2.76,3:4:4,34.219379N,-112.948669W,1118.30,0.00,15
16355508,28.04,1059.76,35,19.45,-8.53,4.11,2.81,3:4:5,34.219379N,-112.948669W,1118.30,0.01,15
16356509,28.05,1059.67,33,19.43,-8.41,4.21,2.77,3:4:6,34.219379N,-112.948669W,1118.30,0.02,15
16357510,28.07,1059.67,35,19.50,-8.48,4.21,2.82,3:4:7,34.219379N,-112.948669W,1118.30,0.01,15
16358511,28.08,1059.58,35,19.45,-8.39,4.18,2.78,3:4:8,34.219379N,-112.948669W,1118.30,0.01,15
16359512,28.08,1059.58,42,19.44,-8.47,4.15,2.81,3:4:9,34.219379N,-112.948669W,1118.30,0.01,15
16360513,28.09,1059.58,43,19.48,-8.43,4.20,2.79,3:4:10,34.219379N,-112.948669W,1118.30,0.00,15
