time_since_start,bme_temp,bme_alt,uv,ism_temp,acc_x,acc_y,acc_z,gps_time,latitude,longitude,gps_alt,speed,sats
17118270,28.95,1061.14,59,20.85,-8.58,4.21,2.79,3:16:47,34.219368N,-112.948669W,1117.70,0.02,15
17119271,28.94,1061.05,91,20.89,-8.48,4.00,2.84,3:16:48,34.219368N,-112.948669W,1117.70,0.00,15
17120272,28.94,1061.14,111,20.88,-8.40,4.11,2.77,3:16:49,34.219368N,-112.948669W,1117.70,0.01,15
17121273,28.94,1061.05,93,20.90,-8.54,4.17,2.73,3:16:50,34.219368N,-112.948669W,1117.70,0.00,15
17122274,28.95,1060.96,89,20.89,-8.60,4.24,2.82,3:16:51,34.219368N,-112.948669W,1117.70,0.00,15
17123275,28.94,1060.96,96,20.86,-8.53,4.12,2.88,3:16:52,34.219368N,-112.948669W,1117.70,0.01,15
17124276,28.94,1061.05,111,20.90,-8.27,4.34,2.75,3:16:53,34.219368N,-112.948669W,1117.70,0.01,15
17125277,28.93,1061.05,89,20.90,-8.48,4.22,2.78,3:16:54,34.219368N,-112.948669W,1117.70,0.02,15
17126278,28.92,1061.14,114,20.92,-8.44,4.12,2.84,3:16:55,34.219368N,-112.948669W,1117.70,0.01,15
17127279,28.92,1061.14,112,20.91,-8.68,4.21,2.89,3:16:56,34.219368N,-112.948669W,1117.70,0.00,15
17128280,28.93,1061.24,86,20.91,-8.69,4.12,2.72,3:16:57,34.219368N,-112.948669W,1117.70,0.01,15
17129281,28.93,1061.33,106,20.91,-8.53,4.16,2.81,3:16:58,34.219368N,-112.948669W,1117.70,0.01,15
17130282,28.93,1061.14,49,20.89,-8.51,4.23,2.79,3:16:59,34.219368N,-112.948669W,1117.70,0.02,15
17131283,28.93,1061.05,91,20.89,-8.57,4.13,2.80,3:17:0,34.219368N,-112.948669W,1117.70,0.01,15
17132284,28.94,1061.05,117,20.88,-8.47,4.19,2.79,3:17:1,34.219368N,-112.948669W,1117.70,0.03,15
17133285,28.95,1060.87,106,20.90,-8.33,4.25,2.79,3:17:2,34.219368N,-112.948669W,1117.70,0.01,15
17134286,28.96,1061.14,101,20.93,-8.40,4.28,2.75,3:17:3,34.219368N,-112.948669W,1117.70,0.01,15
17135287,28.96,1061.14,99,20.91,-8.49,4.18,2.83,3:17:4,34.219368N,-112.948669W,1117.70,0.01,15
17136288,28.96,1061.05,116,20.91,-8.49,4.13,2.75,3:17:5,34.219368N,-112.948669W,1117.70,0.00,15
17137289,28.97,1061.05,118,20.94,-8.16,4.24,2.78,3:17:6,34.219368N,-112.948669W,1117.70,0.01,15
17138290,28.98,1061.05,112,20.89,-8.65,4.05,2.82,3:17:7,34.219368N,-112.948669W,1117.70,0.00,15
17139291,28.98,1061.05,109,20.93,-8.49,4.10,2.78,3:17:8,34.219368N,-112.948669W,1117.70,0.01,14
17140292,28.99,1060.96,114,20.91,-8.41,4.16,2.70,3:17:9,34.219368N,-112.948669W,1117.70,0.00,15
17141293,29.00,1060.78,89,20.91,-8.36,4.42,2.74,3:17:10,34.219368N,-112.948669W,1117.70,0.01,15
17142294,28.99,1060.96,103,20.91,-8.51,4.58,2.89,3:17:11,34.219368N,-112.948669W,1117.70,0.01,15
17143295,28.99,1060.87,104,20.91,-8.52,4.16,2.67,3:17:12,34.219368N,-112.948669W,1117.70,0.01,15
17144296,28.97,1060.87,116,20.95,-8.32,4.15,2.75,3:17:13,34.219368N,-112.948669W,1117.70,0.00,15
17145297,28.96,1060.87,112,20.97,-8.69,4.12,2.80,3:17:14,34.219368N,-112.948669W,1117.70,0.01,15
17146298,28.96,1060.96,118,20.95,-8.37,4.13,2.73,3:17:15,34.219368N,-112.948669W,1117.70,0.01,15
17147299,28.95,1060.87,88,20.91,-8.44,4.26,2.77,3:17:16,34.219368N,-112.948669W,1117.70,0.01,15
17148300,28.95,1061.05,89,20.96,-8.46,4.27,2.76,3:17:17,34.219368N,-112.948669W,1117.70,0.01,15
17149301,28.94,1061.05,121,20.96,-8.30,4.19,2.80,3:17:18,34.219368N,-112.948669W,1117.70,0.00,15
17150302,28.94,1060.96,117,20.92,-8.28,4.23,2.80,3:17:19,34.219368N,-112.948669W,1117.70,0.00,15
17151303,28.92,1061.05,114,20.92,-8.45,4.12,2.75,3:17:20,34.219368N,-112.948669W,1117.60,0.00,15
17152304,28.91,1060.96,119,20.88,-8.55,4.14,2.83,3:17:21,34.219368N,-112.948669W,1117.60,0.00,15
17153305,28.90,1060.87,117,20.92,-8.58,4.14,2.74,3:17:22,34.219368N,-112.948669W,1117.60,0.01,15
17154306,28.89,1061.05,108,20.93,-8.53,4.26,2.75,3:17:23,34.219368N,-112.948669W,1117.60,0.01,15
17155307,28.89,1061.14,113,20.92,-8.54,4.20,2.78,3:17:24,34.219368N,-112.948669W,1117.60,0.01,15
17156308,28.87,1061.14,114,20.95,-8.49,4.12,2.76,3:17:25,34.219368N,-112.948669W,1117.60,0.01,15
17157309,28.86,1061.05,65,20.91,-8.48,4.14,2.82,3:17:27,34.219368N,-112.948662W,1117.60,0.01,15
17158310,28.85,1061.05,63,20.92,-8.46,4.20,2.77,3:17:27,34.219368N,-112.948662W,1117.60,0.00,15
17159311,28.85,1060.96,63,20.90,-8.45,4.17,2.79,3:17:28,34.219368N,-112.948662W,1117.60,0.01,15
17160312,28.85,1060.87,77,20.98,-8.50,4.15,2.80,3:17:29,34.219368N,-112.948662W,1117.60,0.00,15
17161314,28.85,1060.87,64,20.95,-8.47,4.13,2.79,3:17:31,34.219368N,-112.948662W,1117.60,0.02,15
17162314,28.85,1061.05,63,20.99,-8.49,4.12,2.78,3:17:32,34.219368N,-112.948662W,1117.60,0.01,15
17163315,28.86,1061.14,79,20.92,-8.54,4.13,2.79,3:17:33,34.219368N,-112.948662W,1117.60,0.01,15
17164316,28.85,1061.14,63,20.91,-8.43,4.18,2.79,3:17:34,34.219368N,-112.948662W,1117.60,0.01,15
17165317,28.85,1061.05,55,21.01,-8.46,4.17,2.78,3:17:35,34.219368N,-112.948662W,1117.60,0.01,15
17166318,28.84,1061.05,69,20.95,-8.51,4.16,2.80,3:17:36,34.219368N,-112.948662W,1117.60,0.01,15
17167319,28.83,1060.96,45,20.93,-8.46,4.13,2.77,3:17:37,34.219368N,-112.948662W,1117.60,0.00,15
17168320,28.84,1060.87,102,20.92,-8.44,4.23,2.76,3:17:37,34.219368N,-112.948662W,1117.60,0.02,15
17169321,28.84,1060.96,79,20.93,-8.41,4.15,2.73,3:17:39,34.219368N,-112.948662W,1117.60,0.01,15
17170322,28.82,1060.96,106,20.95,-8.67,4.06,2.75,3:17:39,34.219368N,-112.948662W,1117.60,0.00,15
17171323,28.80,1060.96,102,20.92,-8.65,4.16,2.75,3:17:41,34.219368N,-112.948662W,1117.60,0.01,16
17172324,28.79,1061.05,107,20.96,-8.35,4.16,2.81,3:17:42,34.219368N,-112.948662W,1117.60,0.01,16
17173325,28.78,1061.05,116,20.96,-8.28,4.24,2.82,3:17:42,34.219368N,-112.948662W,1117.60,0.00,16
17174326,28.77,1061.05,117,20.97,-8.34,4.35,2.74,3:17:43,34.219368N,-112.948662W,1117.60,0.01,16
17175327,28.76,1060.96,112,20.95,-8.53,4.37,2.79,3:17:45,34.219368N,-112.948662W,1117.60,0.01,16
17176328,28.75,1060.87,114,20.95,-8.29,4.39,2.74,3:17:46,34.219368N,-112.948662W,1117.60,0.01,16
17177329,28.75,1060.87,86,20.96,-8.38,4.15,2.76,3:17:47,34.219368N,-112.948662W,1117.60,0.01,16
17178330,28.74,1060.78,64,20.97,-8.50,4.11,2.77,3:17:48,34.219368N,-112.948662W,1117.60,0.00,16
17179331,28.74,1060.78,59,20.97,-8.45,4.23,2.79,3:17:49,34.219368N,-112.948662W,1117.60,0.01,16
17180332,28.75,1060.68,70,21.01,-8.44,4.20,2.79,3:17:50,34.219368N,-112.948662W,1117.60,0.00,16
17181333,28.76,1060.68,82,21.02,-8.46,4.14,2.78,3:17:51,34.219368N,-112.948662W,1117.60,0.00,16
17182334,28.77,1060.68,108,21.02,-8.50,4.14,2.80,3:17:52,34.219368N,-112.948662W,1117.60,0.01,16
17183335,28.78,1060.87,72,21.03,-8.55,4.13,2.79,3:17:53,34.219368N,-112.948662W,1117.60,0.00,16
17184336,28.79,1060.87,43,20.96,-8.52,4.12,2.78,3:17:54,34.219368N,-112.948662W,1117.60,0.01,16
17185337,28.79,1060.96,72,21.04,-8.49,4.20,2.77,3:17:55,34.219368N,-112.948662W,1117.60,0.01,16
17186338,28.81,1061.05,67,20.99,-8.49,4.14,2.80,3:17:56,34.219368N,-112.948662W,1117.60,0.01,16
17187339,28.82,1060.96,65,21.00,-8.45,4.17,2.78,3:17:57,34.219368N,-112.948662W,1117.60,0.01,16
17188340,28.82,1060.87,67,21.00,-8.47,4.16,2.79,3:17:58,34.219368N,-112.948662W,1117.60,0.01,16
17189341,28.83,1060.87,75,21.04,-8.50,4.16,2.79,3:17:59,34.219368N,-112.948662W,1117.60,0.01,16
17190342,28.84,1061.05,109,21.00,-8.55,4.18,2.83,3:18:0,34.219368N,-112.948662W,1117.60,0.01,16
17191343,28.85,1060.87,111,21.04,-8.44,4.20,2.72,3:18:1,34.219368N,-112.948662W,1117.60,0.01,16
17192344,28.86,1060.87,104,21.05,-8.35,4.20,2.73,3:18:2,34.219368N,-112.948662W,1117.60,0.02,16
17193345,28.86,1060.78,102,21.01,-8.34,4.35,2.80,3:18:3,34.219368N,-112.948662W,1117.60,0.01,16
17194346,28.86,1060.78,106,20.99,-8.43,4.27,2.81,3:18:4,34.219368N,-112.948662W,1117.60,0.01,16
17195347,28.86,1060.96,91,21.03,-8.35,4.19,2.78,3:18:5,34.219368N,-112.948662W,1117.60,0.01,16
17196348,28.87,1060.78,113,21.03,-8.45,4.09,2.76,3:18:6,34.219368N,-112.948662W,1117.60,0.01,16
17197349,28.88,1060.87,96,20.99,-8.46,4.16,2.80,3:18:7,34.219368N,-112.948662W,1117.60,0.02,16
17198350,28.90,1060.96,87,20.96,-8.41,4.21,2.75,3:18:8,34.219368N,-112.948662W,1117.60,0.01,16
17199351,28.90,1061.05,102,21.05,-8.39,4.22,2.84,3:18:9,34.219368N,-112.948662W,1117.60,0.01,16
17200352,28.91,1061.14,109,21.02,-8.38,4.20,2.78,3:18:10,34.219368N,-112.948662W,1117.60,0.01,16
17201353,28.92,1061.05,96,21.05,-8.38,4.22,2.75,3:18:11,34.219368N,-112.948662W,1117.60,0.01,16
17202354,28.94,1061.05,107,20.99,-8.47,4.22,2.82,3:18:12,34.219368N,-112.948662W,1117.60,0.01,16
17203355,28.96,1061.05,54,21.04,-8.43,4.16,2.79,3:18:13,34.219368N,-112.948662W,1117.60,0.01,16
17204356,28.97,1060.96,77,20.99,-8.54,4.14,2.80,3:18:14,34.219368N,-112.948662W,1117.60,0.01,16
17205357,28.98,1060.96,50,21.03,-8.45,4.17,2.78,3:18:15,34.219368N,-112.948662W,1117.60,0.01,16
17206358,28.98,1060.87,50,21.07,-8.46,4.19,2.79,3:18:16,34.219368N,-112.948662W,1117.60,0.02,16
17207359,29.00,1060.78,69,21.03,-8.51,4.12,2.79,3:18:17,34.219368N,-112.948662W,1117.60,0.01,16
17208360,29.02,1060.78,70,21.08,-8.52,4.08,2.79,3:18:18,34.219368N,-112.948662W,1117.60,0.02,16
17209361,29.04,1060.68,81,21.04,-8.51,4.10,2.79,3:18:19,34.219368N,-112.948662W,1117.60,0.01,15
17210362,29.07,1060.68,79,21.05,-8.51,4.12,2.79,3:18:20,34.219368N,-112.948662W,1117.60,0.03,16
17211363,29.10,1060.59,70,21.07,-8.48,4.15,2.80,3:18:21,34.219368N,-112.948662W,1117.60,0.01,16
17212364,29.13,1060.87,104,21.06,-8.40,4.18,2.79,3:18:22,34.219368N,-112.948662W,1117.60,0.02,16
17213365,29.15,1060.96,69,21.04,-8.44,4.23,2.80,3:18:23,34.219368N,-112.948662W,1117.60,0.00,16
17214366,29.15,1061.05,101,21.04,-8.37,4.28,2.80,3:18:24,34.219368N,-112.948662W,1117.60,0.02,16
17215367,29.14,1060.87,102,21.07,-8.42,4.24,2.72,3:18:25,34.219368N,-112.948662W,1117.60,0.01,16
17216368,29.13,1060.87,103,21.05,-8.42,4.11,2.80,3:18:26,34.219368N,-112.948662W,1117.60,0.03,16
17217369,29.13,1060.96,102,21.05,-8.48,4.28,2.79,3:18:27,34.219368N,-112.948662W,1117.60,0.01,16
17218370,29.12,1061.05,99,21.04,-8.43,4.27,2.74,3:18:28,34.219368N,-112.948662W,1117.60,0.00,16
17219371,29.10,1061.14,88,21.10,-8.36,4.25,2.81,3:18:29,34.219368N,-112.948662W,1117.60,0.01,16
17220372,29.08,1061.14,65,21.05,-8.46,4.19,2.80,3:18:30,34.219368N,-112.948662W,1117.60,0.01,16
17221373,29.06,1061.14,93,21.08,-8.49,4.10,2.78,3:18:31,34.219368N,-112.948662W,1117.60,0.00,16
17222374,29.06,1061.05,70,21.08,-8.50,4.07,2.79,3:18:32,34.219368N,-112.948662W,1117.60,0.01,16
17223375,29.07,1061.05,87,21.08,-8.50,4.11,2.79,3:18:33,34.219368N,-112.948662W,1117.60,0.01,16
17224376,29.08,1061.14,88,21.07,-8.50,4.18,2.79,3:18:34,34.219368N,-112.948662W,1117.60,0.01,16
17225377,29.09,1061.24,84,21.08,-8.42,4.16,2.80,3:18:35,34.219368N,-112.948662W,1117.60,0.00,16
17226378,29.10,1061.14,72,21.07,-8.46,4.15,2.78,3:18:36,34.219368N,-112.948662W,1117.60,0.02,16
17227379,29.10,1061.33,101,21.07,-8.41,4.19,2.75,3:18:37,34.219368N,-112.948662W,1117.60,0.00,16
17228380,29.10,1061.05,75,21.09,-8.48,4.14,2.80,3:18:38,34.219368N,-112.948662W,1117.60,0.02,16
17229381,29.10,1060.96,97,21.08,-8.42,4.20,2.79,3:18:39,34.219368N,-112.948662W,1117.60,0.00,16
17230382,29.10,1061.05,107,21.09,-8.54,4.17,2.82,3:18:40,34.219368N,-112.948662W,1117.60,0.00,16
17231383,29.11,1061.05,103,21.09,-8.40,4.17,2.78,3:18:41,34.219368N,-112.948662W,1117.60,0.00,16
17232384,29.12,1061.05,73,21.10,-8.46,4.12,2.80,3:18:42,34.219368N,-112.948662W,1117.60,0.01,16
17233385,29.12,1061.05,83,21.10,-8.47,4.21,2.79,3:18:43,34.219368N,-112.948662W,1117.60,0.00,16
17234386,29.13,1061.05,109,21.07,-8.44,4.21,2.79,3:18:44,34.219368N,-112.948662W,1117.60,0.01,16
17235387,29.14,1060.87,94,21.11,-8.39,4.22,2.77,3:18:45,34.219368N,-112.948662W,1117.60,0.01,16
17236388,29.16,1060.68,106,21.11,-8.45,4.30,2.77,3:18:46,34.219368N,-112.948662W,1117.60,0.02,16
17237389,29.17,1060.59,89,21.07,-8.52,4.20,2.80,3:18:47,34.219368N,-112.948662W,1117.60,0.00,16
17238390,29.19,1060.68,107,21.09,-8.49,4.13,2.77,3:18:48,34.219368N,-112.948662W,1117.60,0.01,16
17239391,29.20,1060.87,109,21.09,-8.54,4.13,2.78,3:18:49,34.219368N,-112.948662W,1117.60,0.00,16
17240392,29.22,1060.87,88,21.08,-8.48,4.20,2.80,3:18:50,34.219368N,-112.948662W,1117.60,0.01,16
17241393,29.22,1060.78,75,21.10,-8.43,4.13,2.80,3:18:51,34.219368N,-112.948662W,1117.60,0.02,16
17242394,29.23,1060.78,78,21.09,-8.51,4.13,2.80,3:18:52,34.219368N,-112.948662W,1117.50,0.00,16
17243395,29.25,1060.78,75,21.12,-8.46,4.12,2.80,3:18:53,34.219368N,-112.948662W,1117.50,0.02,16
17244396,29.26,1061.05,102,21.11,-8.45,4.13,2.80,3:18:54,34.219368N,-112.948662W,1117.50,0.01,16
17245397,29.27,1061.05,87,21.09,-8.50,4.10,2.79,3:18:55,34.219368N,-112.948662W,1117.50,0.01,16
17246398,29.29,1061.05,91,21.12,-8.45,4.11,2.78,3:18:56,34.219368N,-112.948662W,1117.50,0.02,16
17247399,29.31,1060.96,86,21.12,-8.50,4.10,2.80,3:18:57,34.219368N,-112.948662W,1117.50,0.01,16
17248400,29.32,1061.05,81,21.12,-8.50,4.14,2.80,3:18:58,34.219368N,-112.948662W,1117.50,0.01,16
17249401,29.33,1061.14,98,21.10,-8.55,4.09,2.82,3:18:59,34.219368N,-112.948662W,1117.50,0.01,16
17250402,29.35,1060.96,107,21.14,-8.38,4.20,2.74,3:19:0,34.219368N,-112.948662W,1117.50,0.00,16
17251403,29.37,1060.96,103,21.09,-8.37,4.24,2.80,3:19:1,34.219368N,-112.948662W,1117.50,0.01,16
17252404,29.39,1060.96,98,21.09,-8.47,4.14,2.77,3:19:2,34.219368N,-112.948662W,1117.50,0.01,16
17253405,29.41,1061.24,69,21.14,-8.38,4.21,2.76,3:19:3,34.219368N,-112.948662W,1117.50,0.01,16
17254407,29.42,1061.14,94,21.10,-8.46,4.18,2.78,3:19:4,34.219368N,-112.948662W,1117.50,0.01,16
17255407,29.43,1061.14,102,21.09,-8.47,4.15,2.78,3:19:5,34.219368N,-112.948662W,1117.50,0.01,16
17256408,29.44,1061.24,101,21.10,-8.43,4.19,2.79,3:19:6,34.219368N,-112.948662W,1117.50,0.01,16
17257409,29.45,1061.24,88,21.12,-8.48,4.20,2.79,3:19:7,34.219368N,-112.948662W,1117.50,0.01,16
17258410,29.46,1061.24,96,21.13,-8.43,4.19,2.79,3:19:8,34.219368N,-112.948662W,1117.50,0.01,16
17259411,29.46,1061.24,97,21.11,-8.50,4.15,2.80,3:19:9,34.219368N,-112.948662W,1117.50,0.01,16
17260412,29.47,1061.33,97,21.11,-8.47,4.15,2.78,3:19:10,34.219368N,-112.948662W,1117.50,0.01,16
17261413,29.48,1061.42,98,21.12,-8.47,4.14,2.80,3:19:11,34.219368N,-112.948662W,1117.50,0.01,16
17262414,29.48,1061.33,102,21.11,-8.50,4.13,2.79,3:19:12,34.219368N,-112.948662W,1117.50,0.00,16
17263415,29.50,1061.24,101,21.14,-8.43,4.21,2.81,3:19:13,34.219368N,-112.948662W,1117.50,0.02,16
17264416,29.52,1061.14,101,21.13,-8.41,4.22,2.78,3:19:14,34.219368N,-112.948662W,1117.50,0.00,16
17265417,29.54,1061.14,99,21.12,-8.46,4.08,2.80,3:19:15,34.219368N,-112.948662W,1117.50,0.01,16
17266418,29.56,1061.05,87,21.09,-8.30,4.17,2.79,3:19:16,34.219368N,-112.948662W,1117.40,0.00,16
17267419,29.57,1061.24,73,21.11,-8.51,4.20,2.81,3:19:17,34.219368N,-112.948662W,1117.50,0.01,16
17268420,29.58,1061.14,98,21.13,-8.51,4.17,2.81,3:19:18,34.219368N,-112.948662W,1117.40,0.01,16
17269421,29.60,1061.24,88,21.11,-8.45,4.13,2.79,3:19:19,34.219368N,-112.948662W,1117.40,0.01,16
17270422,29.61,1061.33,81,21.14,-8.52,4.08,2.79,3:19:20,34.219368N,-112.948662W,1117.40,0.00,16
17271423,29.62,1061.33,74,21.12,-8.54,4.09,2.80,3:19:21,34.219368N,-112.948662W,1117.40,0.00,16
17272424,29.64,1061.33,102,21.17,-8.46,4.14,2.78,3:19:22,34.219368N,-112.948662W,1117.40,0.00,16
17273425,29.66,1061.42,86,21.13,-8.44,4.24,2.79,3:19:23,34.219368N,-112.948662W,1117.40,0.01,16
17274426,29.67,1061.24,98,21.13,-8.48,4.16,2.74,3:19:24,34.219368N,-112.948662W,1117.40,0.01,16
17275427,29.69,1061.24,103,21.13,-8.51,4.17,2.78,3:19:25,34.219368N,-112.948662W,1117.40,0.01,16
17276428,29.70,1061.33,99,21.12,-8.49,4.08,2.81,3:19:26,34.219368N,-112.948662W,1117.40,0.00,16
